id,msbase,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit
14359,,,,,,,,,,,,,,,,20
14360,1,,,,,,,,,,,,,,,35
14361,,,,,,,,,,,,,,,,20
14362,,,,,,,,,,,,,,,,35
14363,,,,,,,,,,,,,,,,35
14364,,,,,,,,,,,,,,,,35
14365,,,,,,,,,,,,,,,,35
14366,,,,,,,,,,,,,,,,20
14367,,,,,,,,,,,,,,,,20
14368,,,,,,,,,,,,,,,,20
14369,,,,,,,,,,,,,,,,20
14370,26,,,,,,,,,,,,,,,35
14371,22,,,,,,,23,,,,,,,,35
14372,26,,,,,,,,,,,,,,,20
14373,,,,,,,,,,,,,,,,35
14374,24,,,,,,,,,,,,,,,20
14375,6,,,,,,,,,,,,,,,35
14376,43,,,,,,,,,,,,,,,50
14377,6,45,,52,37,,,43,44,50,40,40,,50,36,20
14378,38,,,,,,,,,,,,,,,50
14379,,30,37,45,34,38,47,,51,43,,39,43,,49,20
14380,,,,,,,,,,,,,,,,35
14381,,,,,,,,,,,,,,,,20
14382,,,,,,,,,,,,,,,,35
14383,,,,,,,,,,,13,,,,,20
14384,,,,,,,,,,,,,,,,20
14385,,,,,,,,,,,,,,,,20
14386,,,,,,,,,,,,,,,,20
14387,,,,,,,,,,,,,,,,20
14388,,,,,,,,,17,,,,,,,35
14389,20,,20,,,,12,,,20,,,,,,35
14390,26,,,,,,,,,,,,,,,35
14391,27,,,,,,,,,,,,,,,20
14392,39,,,,,,,,,,,,,,,35
14393,22,,,,,,,,23,,,,,,,35
14394,21,,,,,,,,,,,,,,,20
14395,23,,,,,,,,,,,,,,,35
14396,20,,,,,,,,,,,,,,,35
14397,32,,,,,,,,,,,,,,,20
14398,20,,,,,,,,,,,,,,,35
14399,20,,,,,,,,,,,,,,,20
14400,6,,,,,,,,,,,,,,,35
14401,29,,,,,,,,,,,,,,,35
14402,39,,,,,,,,17,,,,,,,35
14403,30,,,,,,,,23,24,,,,,,35
14404,21,,,,,,,,,,,,,,,35
14405,32,,,,,,,,,,,,,,,20
14406,,,,,,,,,,,,,,,,20
14407,20,,,,,,,,,,,,,,,20
14408,,,,,,,,,,,,,,,,20
14409,,,,,,,,,,,,,,,,35
14410,,,20,,,,7,,,,,,,,,20
14411,25,,,,,,,,,,,,,,,35
14412,,,,,,,,,,,,,,,,20
14413,17,,,,,,,,,,,,,,,35
14414,,,,,,,,,,,,10,,,,20
14415,,,,,,,,,,,,,,,,35
14416,,,,,,,,,,,,,,,,20
14417,26,,,10,14,,,,,,10,,,,,35
14418,,,,30,,,,,,,,,,,,35
14419,,,,,,,,,,,,,,,,35
14420,,,17,,,,15,,,16,,,,,,35
14421,,,,,,,,,,,,,,,,20
14422,42,,,,,,,,,,,,,,,50
14423,,13,28,44,,39,39,,51,36,,30,46,,44,20
14424,,,,,,,,,,,,,,,,20
14425,,,,,,,,,,,12,,,,,35
14426,,,,,,,,,,,,,,,,20
14427,,,,,,,,,,,,,,,,35
14428,,,,,,,,,,,,,,,,35
14429,,,,,,,,,,,,,,,,20
14430,26,,,,,,,,,,,,,,,35
14431,,,,,,,,,20,,,19,,,,20
14432,,,,,,,,,,,,,,,,35
14433,,,,5,,,,,22,,,,,,,20
14434,,,,,,,,,,,,,,,,35
14435,,,,,,,,,,,,,,,,20
14436,,,,31,,,,,,,,,,,,20
14437,,,,,,,,,,,,,,,,35
14438,,,,,,,,,,,,,,,,20
14439,,,,,,,,,,,4,,,,,35
14440,,,,,,,,,,,,,,,,20
14441,,,,,,,,,,,,,,,,20
14442,,,,,,,,,,,,,,,,20
14443,,,,,,,,,,,,,,,,20
14444,,71,65,56,,59,54,,,,47,,,,,20
14445,63,,,,,,,,,,,,,,,50
14446,,,,,,,,,,,,,,,,20
14447,,71,62,55,,51,54,,,,47,,,,,35
14448,63,,,,,,4,,21,,,,,,,50
14449,,,,,,,,,,,,,,,,35
14450,43,,,,,,,,,,,,,,,50
14451,,47,,36,17,,,44,45,51,33,38,,47,36,35
14452,,,,,,,,,,,,,,,,35
14453,,,,48,45,,51,53,,48,,,,41,,20
14454,60,,,,,,,,,,,,,,,50
14455,,,,,,,,,,,,,,,,20
14456,,,,,,,,,,,,,,,,35
14457,,,,,,,4,,17,,,,,,,20
14458,,,,,,,,,,,,,,,,35
14459,,,,,,,,,,,,,,,,20
14460,,,,,,,4,,17,,,,,,,35
14461,,,,,,,,,,,,,,,,35
14462,,,,,,,,,,,,,,,,35
14463,,,,,,,,,,,,,,,,35
14464,42,,,,,,,,,,,,,,,50
14465,,23,20,46,,39,26,,51,36,,32,43,,44,20
14466,,,,,,,,,,,,,,,,20
14467,35,33,,,,30,23,41,33,,39,,,,,50
14468,33,33,43,39,,38,32,32,36,31,,34,28,,,50
14469,45,5,14,4,5,,,13,8,17,5,10,60,48,44,50
14470,46,37,,30,,44,,,,,,46,38,37,51,50
14471,,,,,,,,,,,,,,,,20
14472,42,,,,,37,,51,34,,,,39,48,,50
14473,,,,,,,,,,,,,,,,20
14474,,,,,,,,,,,,,,,,30
14475,,,,,,,,,,,,,,,,20
14476,,,,12,,,,,21,,,,,,,30
14477,,,,,,,,,,,,,,,,20
14478,34,,,,,,,,,,,,,,,30
14479,18,,,,,,,,,18,,,,,,20
14480,,,,,,,,,,,,,,,,30
14481,34,,,,,,,,,,,,,,,20
14482,,,,,,,,,,,,,,,,30
14483,,,,,,,,,,,,,,,,20
14484,,,,,,,,,,,,,,,,30
14485,,,,,,,,,,,,,,,,20
14486,,,,,,,,,,,,,,,,30
14487,28,,,,,,,,,25,20,,,,,20
14488,,,,2,,,,,18,,,,,,,30
14489,16,16,1,13,,,,,17,,,,,,,20
14490,,,,,,,,,,,,,,,,30
14491,,,,8,,,,,18,,,,,,,30
14492,46,44,12,5,35,52,52,40,32,25,50,48,52,,,50
14493,,,,,,,,,,,,,,,,20
14494,16,38,,30,,,,14,,20,26,,,,,20
14495,,,,,,,,,,,,,,,,20
14496,17,11,,18,,,,,3,3,5,,,,,20
14497,,,,,,,,,,,,,,,,20
14498,,,,,,,,,,,,,,,,20
14499,,,,,,,,,,,,,,,,20
14500,8,,,,,,,,,,,,,,,20
14501,,,,,,,,,,,,,,,,30
14502,19,,2,,,,,,,,15,,,,,20
14503,,,,,,,,,,,,,,,,30
14504,28,,,,,,,,,,20,,,,,20
14505,,,,,,,,,,,,,,,,20
14506,45,6,24,8,6,,,13,10,16,6,10,60,49,44,50
14507,,,,,,,,,,,,,,,,20
14508,,,,13,,,,,,,,,,,,30
14509,,,,,,,,,,,,,,,,30
14510,,,,,,,,,,,,,,,,20
14511,,,,,,,,,,,,,,,,20
14512,46,6,24,9,4,,,13,7,21,8,16,60,50,44,50
14513,,,,,,,,,,,,,,,,20
14514,,,,,,,,,,,,,,,,20
14515,,,,,,,,,,,,,,,,30
14516,,,,,,,,,,,,,,,,30
14517,33,30,,31,,38,,,,,,32,23,26,38,30
14518,32,,,,,33,,31,28,,,,28,48,,30
14519,45,6,24,9,8,6,,13,17,16,8,13,60,51,41,50
14520,,,,,,,,,,,,,,,,30
14521,,,,,,,,,,,,,,,,30
14522,38,39,36,30,27,53,39,41,17,,42,49,45,,,50
14523,,,,,,,,,,,,,,,,30
14524,,,,,,,,,,,,,,,,30
14525,39,44,12,28,30,54,43,37,17,,43,45,44,,,50
14526,31,,43,21,,31,32,2,36,27,,36,26,,,50
14527,28,31,,,,29,29,22,,,35,,,,22,50
14528,,,,,,,,,,,,,,,,20
14529,,,,,,,,,,,,,,,,20
14530,40,37,37,28,30,53,37,41,17,,42,49,45,,,50
14531,41,55,,,,35,33,44,30,,45,,,,,50
14532,34,,43,41,,39,34,28,39,30,,42,28,,,50
14533,,,,,,,,,,,,,,,,20
14534,,,,,,,,,,,,,,,,20
14535,,,,,,,,,,,,,,,,20
14536,45,8,24,11,8,6,,13,15,10,7,12,59,51,41,50
14537,,,,,,,,,,,,,,,,30
14538,,,,13,,,,,,,,,,,,30
14539,44,11,24,5,8,10,,13,15,12,7,17,58,54,,50
14540,,,,,,,,,,,,,,,,30
14541,45,11,24,8,7,7,,16,25,23,9,16,50,57,,50
14542,,,,,,,,,,,,,,,,30
14543,,,,,,,,,,,,,,,,35
14544,,,,,,,,,,,,,,,,20
14545,26,,,,,,,,,,,,,,,35
14546,,,,,,,,,,,,,,,,20
14547,41,37,37,29,30,53,44,41,10,38,44,51,45,,,50
14548,,,,,,,,,,,,,,,,20
14549,,,,,,,,,,,,,,,,20
14550,,,,,,,,,,,,,,,,20
14551,21,,43,31,,36,29,5,36,29,,40,25,,,50
14552,,,,,,,,26,,,,,,,,20
14553,26,37,,,,36,34,32,,,37,,,,,50
14554,,,,,,,,,10,,,,,,,20
14555,,,,,,,,,,,,,,,,20
14556,,,,,,,,,,,,,,,,20
14557,,,,,,,,,,,,,,,,30
14558,,,,,,,,,,,,,,,,20
14559,,,,21,,,,,,,,,,,,30
14560,43,21,20,17,19,51,44,37,10,20,44,53,45,,,50
14561,17,,,,,,,,,,,,,,,30
14562,19,,,,,,,,,,,,,,,20
14563,,,,,,,,,,,,,,,,30
14564,,,,,,,,,,,,,,,,20
14565,,,,,,,,,,,37,,,,,30
14566,,,,,,,,,,,,,,,,20
14567,35,31,,,,33,,,,,,23,,,,30
14568,,,,,,,,,,,,,,,,20
14569,32,30,49,71,56,46,43,42,45,15,30,46,63,71,82,80
14570,50,6,18,6,7,9,,11,9,17,17,24,51,57,,50
14571,24,25,43,26,,,35,40,24,29,25,,23,48,,50
14572,47,6,18,1,8,6,,16,16,11,13,22,51,58,,50
14573,59,51,63,68,62,44,78,75,54,75,47,64,57,53,53,80
14574,4,9,60,,,8,5,34,,,8,14,,,,50
14575,,,,,,,,,,,,,,,,20
14576,,,,,,,,,,,,,,,,20
14577,38,27,,31,,42,7,,,,,,,31,34,50
14578,,,,,,,,,,,,,,,,20
14579,,,,,,,,,,,,,,,,20
14580,26,35,43,26,,,41,42,28,32,22,,19,48,,50
14581,,,,,,,,,,,,,,,,20
14582,,,,,,,,,,,,,,,,20
14583,,,,,,,,,,,,,,,,20
14584,30,31,21,33,,29,19,34,,,19,18,,24,35,50
14585,,,,,,,,,,,,,,,,20
14586,49,4,13,7,11,22,,17,6,20,10,21,50,56,,50
14587,32,,,,,30,,,19,,,,,,,50
14588,,,,,,,,,,,,,,,,20
14589,27,26,21,33,,28,14,34,,,10,15,,24,34,50
14590,,,,,,,,,,,,,,,,20
14591,34,31,,,,31,,,,,,23,,,,30
14592,,,,,,,,,,,,,,,,20
14593,,,,,,,,,,,27,,,,,30
14594,,,,,,,,,,,,,,,,20
14595,,,,,,,,,,,,,,,,20
14596,,,,,,,,,,,,,,,,20
14597,,,,,,,,,,,,,,,,20
14598,,,,,,,,,,,,,,,,20
14599,,,,,,,,,,,,,,,,20
14600,,,,,,,,,,,,,,,,20
14601,,,,,,,,,,,,,,,,20
14602,,,,,,,,,,,,,,,,20
14603,,,,,,,,,,,,,,,,20
14604,,,,,,,,,,,,,,,,30
14605,,,,,,,,,,,,,,,,20
14606,35,31,,,,33,,,,,,22,,,,30
14607,,,,,,,,,,,,,,,,20
14608,,,,,,,,,,,27,,,,,30
14609,,,,,,,,,,,,,,,,20
14610,25,28,43,21,,38,33,30,36,22,27,25,16,39,44,50
14611,19,,34,,,,,,28,,,,,,,35
14612,41,,,,,,,,,,,,,,,35
14613,32,28,,33,,32,19,35,30,,32,,,39,44,50
14614,,,,,,,,,,,,,,,,20
14615,,,,,,,,,,,,,,,,20
14616,18,,,,,,,,,,,,,,,30
14617,43,,,,,,,,,,39,,,,,20
14618,,,,,,,,,,,,,,,,30
14619,39,,47,,,,,,,,40,,,,,20
14620,,,,,,,,,,,,,,,,20
14621,38,,41,,39,,,,,,,,,,,35
14622,,,,,,,,,,,,,,,,20
14623,33,,49,,,34,37,,28,,,,33,,,35
14624,,,,,,,,,,,27,,,,,30
14625,21,,50,,,34,17,,13,,,,21,,,35
14626,32,32,,,,29,,,,,,23,,,,30
14627,22,,,,39,,,,,,,,,,,35
14628,21,19,43,27,,30,30,30,33,22,27,,38,48,,50
14629,16,,,,39,,,,12,,,,,,,20
14630,,,,,,9,18,,11,,,,13,,,35
14631,15,,,,,,,,,,,,,,,20
14632,,,,,,,,,,,,,,,,20
14633,41,,,,,,,,,,,,,,,35
14634,,,,,,,,,,,,,,,,20
14635,,,39,,,,,28,,,,,,,,20
14636,23,,16,,,,,,,,,,,,,35
14749,,,,,,,,,,,,,,,,35
14637,30,30,,33,,30,19,34,14,,31,21,,36,42,50
14638,6,,,,,,,,,,,,,,,20
14639,,,,2,,,,,18,,,,,,,30
14640,,,,,,,,,,,,,,,,30
14641,,,,,,,,,,,,,,,,35
14642,,,,,,,,,,,,,,,,30
14643,,,,,,,,,,,,,,,,30
14644,,,,,,,,,,,,,,,,30
14645,,,,,,,,,,,,,,,,30
14646,,,,,,,,,,,,,,,,30
14647,,,,,,,,,,,,,,,,35
14648,37,14,43,71,60,46,62,46,19,28,21,65,62,71,76,80
14649,36,,,9,,24,,61,32,,,,34,48,,50
14650,38,32,,28,,40,,,,,,36,28,32,46,50
14651,,,,,,,,,,,,,,,,20
14652,28,,,,,,,,,,,,,,,50
14653,,,28,,,,41,19,,,,33,39,28,20,30
14654,,,,,,,,,,,,,,,,30
14655,36,31,,,,19,,,,,,16,,,,30
14656,,,,,,14,,,,,35,,,,,30
14657,,,,,,,,,,,,,,,,30
14658,,,,,,,,,,,,,,,,30
14659,40,76,49,26,50,44,76,89,22,54,16,65,53,33,30,80
14660,40,35,49,26,50,44,35,34,22,54,8,65,53,33,30,80
14661,35,31,,,,32,,,,,,20,,,,30
14662,,,,,,3,,,,,34,,,,,30
14663,58,58,59,58,64,56,66,62,39,6,4,60,64,68,59,80
14664,53,35,58,63,50,44,76,40,54,70,21,65,53,25,30,80
14665,28,,,26,,,24,36,22,,19,,13,48,,50
14666,40,41,50,71,65,46,63,47,45,9,32,46,64,71,86,80
14667,31,9,60,,,8,5,34,,,8,14,,,,50
14668,,,,,,,,,,,39,,,,,30
14669,36,31,,,,34,,,,,,21,,,,30
14670,36,41,50,71,65,46,59,47,45,9,32,46,64,71,86,80
14671,31,,,,,,,28,,,,,,,,50
14672,40,,,,,,,,,,,,,,,50
14673,38,,,,44,42,,31,62,,,,32,,,30
14674,50,,,38,,,,52,,34,38,,,,,30
14675,,,,,,,,,,,,,,,,20
14676,,,,,,,,,,,,,,,,20
14677,,,,,,,,,,,,,,,,20
14678,,,,,,,,,,,,,,,,20
14679,,,,,20,,,,,,11,,,,,20
14680,,,,,15,,,,,,12,,,,,20
14681,,,,,,,,,,,,,,,,20
14682,30,,,29,37,,,,,46,30,,,35,48,50
14683,12,,15,6,11,18,1,16,,,58,,,,,50
14684,39,,,34,52,,,,,46,36,,,42,52,50
14685,,,,,,,,,,,,,,,,20
14686,,,,,,,,,,,,,,,,20
14687,,,,,,,,46,,,,,,,,20
14688,,,,,,,,,,,,,,,,20
14689,5,,,,,,,,,,,,,,,20
14690,,,,,,,,46,,,,,,,,20
14691,,,,,,,,,,,,,,,,20
14692,13,,15,14,4,6,11,21,,,47,,,,,50
14693,26,,,9,8,,,29,40,12,41,43,,41,7,50
14694,19,7,25,30,13,25,31,,,19,5,36,19,27,32,50
14695,44,46,49,,66,46,,50,42,60,,40,,,40,50
14696,45,,56,43,,,,53,64,,46,49,,,,50
14697,26,,,16,23,,,,,32,30,,,9,48,50
14698,14,,,14,10,,,12,40,6,41,43,,25,9,50
14699,27,15,31,33,33,30,35,,33,31,,36,34,29,35,50
14700,,,,,,,,,,,,,,,,20
14701,,,,,,,,,,,,,,,,20
14702,,,,,,,,,,,,,,,,20
14703,33,,42,49,43,54,45,38,,,61,,,,,50
14704,45,,,40,56,,,,,47,64,,,50,52,50
14705,22,,27,20,34,43,22,27,,,61,,,,,50
14706,45,47,49,,63,46,,48,42,52,,40,,,38,50
14707,43,,56,43,,11,,48,59,,46,46,,,,50
14708,19,,,,,11,,,,,,,,,,35
14709,,,,,,,,,,,,,,,,35
14710,,,,,,,,,,,,,,,,20
14711,,,,,,,,,,,,,,,,20
14712,,,,,,,,,,,,,,,,20
14713,42,,20,45,44,47,41,,,42,58,47,48,49,49,50
14714,44,,48,50,49,,49,49,40,55,,45,,35,50,50
14715,,,,,,,,,,,,,,,,35
14716,,,,,,,,,,,,,,,,35
14717,,,,,,,,,,,,,,,,35
14718,,,,,,,,,,,,,,,,35
14719,,,,,,,,,,,,,,,,35
14720,,,,,,,,,,,,,,,,35
14721,,,,,,,,,,,,24,,,,35
14722,,,,,,,,,,,,,,13,,35
14723,,,,,,,,,,,,,,,,35
14724,,,,,,,,,,,,,,,,35
14725,,,,,,,,,,,,,,,,35
14726,,,,,,,,,,,,,,,,35
14727,,,,,,,,,,,,,,,,35
14728,,,,,,,,,,,,,,,,35
14729,52,,52,,,,47,,,,,,49,57,54,50
14730,45,50,42,43,44,,64,65,,,,,,,,50
14731,,,,,,,,,,,,,,,,35
14732,,,,,,,,,,,,,,,,35
14733,,,,,,,,,,,,,,,,20
14734,,,,,,,,,,,,,,,,20
14735,,,,,,,,,,,,,,25,,35
14736,,,,,,,,,,,,,,,,35
14737,34,,45,30,20,21,,38,,16,47,,,41,,50
14738,,,,,,,,,,,,,,,,20
14739,,,,,,,,46,,,,,,,,20
14740,13,,10,,24,,,,39,,9,,,41,48,50
14741,,,,,,,,,,,,,,,,20
14742,10,,,,,,,46,,,,,,,,20
14743,,,,,,,,,,,,,,,,20
14744,15,,8,9,12,15,28,,,11,10,33,13,31,14,50
14745,33,,31,28,30,,33,42,40,35,,42,,34,38,50
14746,10,,,,,,,,,,,,,,,35
14747,,,,,,,,,,,,,,,,35
14748,,,,,,,,,,,,,,,,35
14750,,,,,,,,,,,,,,,,35
14751,,,,,,,,,,,,,,,,35
14752,,,,,,,,,,,,,,,,20
14753,26,14,15,9,33,,18,46,,,,,,,,50
14754,,,,,,,,,,,,,,,,35
14755,,,,,,,,,,,,,,,,35
14756,,,,,,,,,,,,,,,,35
14757,,,,,,,,,,,,,,,,35
14758,,,,,,,,,,,,,,,,35
14759,,,,,,,,,,,,,,,,35
14760,,,,,,,,,,,,,,,,35
14761,,,,,,,,,,,,,,,,35
14762,,,,,,,,19,22,38,,,,,,35
14763,21,,,,,,,,,,,,,20,,20
14764,36,,,,,22,,36,,,,,,,,35
14765,2,,,,,,,,,,,,,,,20
14766,,12,,12,,,,,,,,,,,,20
14767,22,12,,8,,,,,,,,,,,,20
14768,,,,,,,,,,,,,,,,20
14769,,12,,11,,,,,,,,,,,,20
14770,14,16,,14,,,,,,,,,,,,20
14771,,,,,,,,11,,,,,,,,20
14772,29,,,,,18,,26,,,,,,,,20
14773,,,,,,,,28,24,20,,,,,,20
14774,17,,,,,,,,,,,,,,,20
14775,40,,,,,,,17,18,,,,,,,50
14776,12,,23,,,,38,39,,,,35,49,36,29,20
14777,27,,,,,21,,25,,,,,,,,50
14778,,,30,36,10,,,27,,,,,,,,20
14779,,6,,2,,,,,,,,,,,,20
14780,,,,,,,,,,,,,,,,20
14781,33,32,38,22,34,37,35,43,,,,14,,35,37,35
14782,34,17,,9,,,,,,,,,,,,35
14783,,39,37,39,,25,32,,,,35,34,37,,,20
14784,30,32,35,29,,25,30,,,,32,32,28,,,35
14785,29,33,36,20,27,34,26,40,,,,14,,28,33,35
14786,25,,,,,,,,,,,,,,,35
14787,2,4,,12,,,,,,,,,,,,35
14788,,,,,,,,11,,,,,,,,20
14789,,,,,,,,,,,,,,,,35
14790,33,,33,32,24,,,34,,,,,,,,50
14791,40,,25,,,,38,39,,,,10,51,35,32,50
14792,8,,,,,,,,,,,,,,10,20
14793,33,35,38,31,,25,30,,,,32,31,35,,,35
14794,27,37,37,10,34,36,31,42,,,,14,,33,43,35
14795,,,,,,26,,,,,,,,15,,35
14796,,,,,,,,,,,,,,,,35
14797,,,,,,,,,,,,,,,,35
14798,,,,,,,,,,,,,,,,20
14799,,,,,,,,,,,,,,,,20
14800,,,,,,,,,,,,,,,,20
14801,25,28,19,32,,,,26,,,,,,,,50
14802,34,,26,,,,38,14,,,,33,38,28,19,50
14803,35,26,45,27,33,37,33,36,,,,14,,28,36,35
14804,32,45,38,36,,25,30,,18,,36,35,37,,,35
14805,14,,,,,,,,,,,,,,,35
14806,,,,,,,,,,,,,,,,20
14807,,,,,,,,,11,,,,,,,35
14808,,,,,,,,,,,,,,,,35
14809,25,,30,39,,,,27,,,,,,,,50
14810,40,,33,,,,38,26,,,,35,47,20,27,50
14811,,,,,,,,,,,,,,,,35
14812,16,,,,,,,11,,,,,,,,20
14813,,,,,,,,,19,,,,,,,35
14814,25,10,19,31,,,,21,,,,,,,,50
14815,28,10,30,33,,,,23,,,,,,,,50
14816,39,,37,,,,38,15,,,,35,46,12,27,50
14817,36,,28,,,,38,15,,,,35,38,28,23,50
14818,,,,,,,,,,,,,,,3,20
14819,43,57,,28,,,,27,,,42,,,,,20
14820,40,44,,28,,,,,,45,9,,,,,20
14821,13,,,,,,,,,18,,,,,,20
14822,27,,,,,,,,,,,,,,,20
14823,46,5,20,,4,,,5,13,11,16,15,59,46,41,50
14824,48,3,20,,9,,,7,8,16,10,22,58,47,44,50
14825,51,43,12,7,28,55,57,37,32,25,49,49,52,,,50
14826,,,,,,,,,,,,,,,,20
14827,1,,,,,,,,,18,,,,,,20
14828,26,,,,,,,,,,,,,,,20
14829,,,,,,,,,,,,,,,,20
14830,52,43,24,5,22,52,60,27,40,25,51,53,50,,,50
14831,49,5,20,,12,,,12,9,12,23,18,58,42,47,50
14832,1,,,,,,,,,,,,,,,20
14833,,,,,,,,,,,,,,,,20
14834,,,,,,,,,,,,,,,,20
14835,,,,,,,,,,,,,,,,20
14836,,,,,,,,,,,,,,,,20
14837,,,,,,,,,,,,,,,,20
14838,48,6,,,6,,,3,7,11,16,16,59,54,47,50
14839,27,42,28,4,9,44,54,32,50,25,48,47,50,,,20
14840,51,,,,,,,,,,,,,,,50
14841,40,3,3,,7,,,8,8,16,22,17,59,50,50,50
14842,49,,37,,,33,38,48,,,,1,56,49,32,50
14843,36,43,27,5,14,51,60,27,44,25,52,53,51,,,50
14844,52,,34,31,30,,,38,,,,,,,,50
14845,,,,,,,,,,,,,,,,20
14846,,,,,,,,,,,,,,,,20
14847,,,,,,,,,,,,,,,,20
14848,,,,,,,,,,,,,,,,35
14849,,,,,,,,,,,,,,,,20
14850,12,,,,,,,,,,,,,,,35
14851,12,,,,,,,,,,,,,,,20
14852,40,,,,,,,,,,,,,,,50
14853,,,37,,,33,38,39,,,,1,51,38,32,20
14854,35,,,,,,,,,,,,,,,50
14855,,,34,31,30,,,37,,,,,,,,20
14856,40,,37,,,33,38,42,,,,1,53,49,32,50
14857,36,8,11,7,10,3,13,38,32,25,16,34,33,,,50
14858,27,,34,31,30,,,38,,,,,,,,50
14859,27,,,,,,,,,,,,,,,20
14860,,,,,,,,,,,,,,,,20
14861,,,,,,,,,,,,,,,,20
14862,,,,,,,,,,,,,,,,20
14863,,,,,,,,,,,,,,,,20
14864,,,,,,,,,,,,,,,,20
14865,35,,,,,,,,,,,,,,,20
14866,27,,,,,,,,,,,,,,,20
14867,36,24,,18,,,,,,,,,,,,50
14868,,,34,41,33,,,38,,,,,,,,20
14869,48,19,,8,,,,17,,,,,,,,50
14870,,,43,,,33,38,48,,,,1,56,49,39,20
14871,49,,,,,,,,,42,35,,,,,20
14872,,27,,,,,,,,,43,,,,,20
14873,,,,,,,,,,,,,,,,20
14874,,,,,,,,,,,,,,,,20
14875,,,,,,,,,,,,,,,,20
14876,,,,,,,,,,,,,,,,20
14877,1,,,,,,,,,,,,,,,20
14878,,,,,,,,,,,,,,,,20
14879,,,,,,,,,,,,,,,,20
14880,,,,,,,,,,,,,,,,20
14881,,,,,,,,,,,,,,,,20
14882,,,,,,,,,,,,,,,,20
14883,,,,,,,,,,,,,,,,20
14884,,,,,,,,,,,,,,,,20
14885,,,,,,,,,,,,,,,,20
14886,,,,,,,,,,,,,,,,20
14887,3,,,,,,,,,,,,,,,20
14888,,,,,,,,,,,,,,,,20
14889,,,,,,,,,,,,,,,,20
14890,1,,,,,,,,,,,,,,,20
14891,12,,,,,,,,,,,,,,,20
14892,16,,,,,13,,,,,,,,,,20
14893,,,,,,,,,,,,,,,,20
14894,,,,,,,,,,,,,,,,20
14895,,,,,,20,,,,,,,,,,20
14896,,,,,,14,,29,,,,,,,,20
14897,,,,,,,,,,,,,,,,20
14898,,,,,,,,,,,,,,,,20
14899,,,,,,23,,,,,,,,,,20
14900,17,,,,,13,,32,,,,,,,,20
14901,,,,,,,,,,,,,,,,20
14902,,,,,,,,,,,,,,,,20
14903,20,,26,,,27,,25,,,,,24,,,20
14904,14,,21,,,31,,,,,,,,,,20
14905,,,,,,30,,,,,,,,,,20
14906,16,,18,,,23,,34,,,,,,,,20
14907,,,,,,,,,,,,,,,,20
14908,,,,,,,,,,,,,,,,20
14909,12,,19,,,23,,33,,,,,24,,,20
14910,4,,20,,,30,,,,,,,,,,20
14911,,,,,,,,,,,,,,,,20
14912,,,17,,,,,,,,,,,,,20
14913,4,,5,,,,,,,,,,,,,20
14914,,,,,,,,,,,,,,,,20
14915,,,,,,,,,,,,,,,,20
14916,,,,,,,,,,,,,,,,20
14917,,,,,,,,,,,,,,,,20
14918,5,,,,,,,,,,,,,,,20
14919,,,,,,,,,,,,,,,,20
14920,,46,,,,,,,,,,,,,,20
14921,,,,,,,,,,,,,,,,20
14922,,,,,,,,,,,,,,,,20
14923,,,,,,,,,,,,,,,,20
14924,,,10,,,,,,,,,,,,,20
14925,1,,,,,,,,,,,,,,,20
14926,,16,,,,,,,,,,,,,,20
14927,14,28,12,,,,,,,,,,,,,20
14928,2,,,,,,,,,,,,,,,20
14929,,,,,,,,,,,,,,,,20
14930,,,,,,,,,,,,,,,,20
14931,21,,,,,17,,,,,,,,,,20
14932,14,,,13,,,,,,,,,,,,20
14933,16,,,,,13,,,,,,,,,,20
14934,12,,,11,,,,,,,,,,,,20
14935,,,,,,,,,,,,,,,,20
14936,,,,,,,,,,,,,,,,20
14937,,,,,,,,,,,,,,,,20
14938,,,,,,,,,,,,,,,,20
14939,,,,,,,,,,,,,,,,20
14940,,,,,,,,,,,,,,,,20
14941,,,,,,,,,,,,,,,,20
14942,,,,,,,,,,,,,,,,20
14943,,,,,,,,,,,,,,,,20
14944,,,,,,,,,,,,,,,,20
14945,,,,,,,,,,,,,,,,20
14946,,,,,,,,,,,,,,,,20
14947,,,,,,,,,,,,,,,,20
14948,,,,,,,,,,,,,,,,20
14949,,,,,,,,,,,,,,,,20
14950,,,,,,,,,,,,,,,,20
14951,,,,,,,,,,,,,,,,20
14952,,,,,,,,,,,,,,,,20
14953,14,28,10,14,,,,,,,,,,,,20
14954,14,,14,,,,,,,,,,,,,20
14955,20,,13,,,,,,,,,,,,,20
14956,19,18,,12,,,,,,,,,,,,20
14957,17,,,18,,,26,,,,,,,,,20
14958,27,,,,,18,,,,,,,,,,20
14959,23,,,,,22,,,,,,,,,,20
14960,23,,,22,,,26,,,,,,,,,20
14961,,,,,,,,,,,,,,,,20
14962,,,,,,,,,,,,,,,,20
14963,16,,,,,,,,,,,,,,,35
14964,14,,,,,,,30,,,,,,,,20
14965,,,,,,,,,,,9,,,,,35
14966,,,,,,,,,,,,,,,,20
14967,15,,,,,,,,,,,,,,,35
14968,,,16,,,,,,,,,,,,,35
14969,,,,,,,,,,,,,,,,20
14970,,,,,,,,,,,,,,,,35
14971,10,,,,,,,,27,,,,,,,35
14972,,,,,,,,,,,,,,,,20
14973,12,22,,3,28,5,43,18,17,,,,21,,18,50
