id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
9340,93,98,97,88,98,73,71,71,78,82,77,72,78,71,77,73,67,81,63,82,91,84,94,99,97,83,97,100,0,A9,153
9341,93,92,96,95,91,99,91,97,99,94,97,97,94,97,96,95,102,94,94,101,95,100,96,97,95,92,97,100,0,A9,665
9346,89,89,91,92,89,94,91,94,93,89,93,92,90,93,92,91,97,91,91,95,91,101,93,90,92,87,88,100,0,A9,595
9348,93,92,94,94,92,97,92,97,99,91,95,97,95,95,94,95,98,95,92,100,96,103,94,103,95,93,97,100,0,A9,661
9349,92,90,81,97,90,23,29,29,30,28,29,18,12,19,11,14,11,11,11,16,92,94,97,102,87,95,109,100,0,AnonymousRoadnl10153276,808
9350,92,89,82,91,88,27,27,34,31,36,30,16,11,13,11,23,14,9,11,15,91,92,92,100,88,93,108,100,0,AnonymousRoadnl10153276,807
9351,93,98,97,89,98,80,79,76,78,89,85,85,86,74,78,73,74,90,74,83,90,83,95,99,95,81,91,100,0,A9,153
9352,24,35,24,,5,35,23,18,25,,32,,,,,,,,29,,29,34,,,,,35,50,4,Boven Rijkersloot,31
9353,32,36,,19,23,,37,30,,,,,,,35,,37,,,35,36,,,,,42,,50,4,Boven Rijkersloot,48
9368,24,10,18,23,23,27,26,22,29,,30,,,26,18,,,,13,,22,20,,,,,41,30,4,Boven Rijkersloot,32
9369,21,29,,,20,17,31,21,,,,,,,21,,28,,,22,,20,,,,25,,30,4,Boven Rijkersloot,48
9378,27,26,17,20,23,30,30,25,29,,30,,,30,22,,,,13,,24,22,,,,,42,30,4,Boven Rijkersloot,32
9379,23,27,,,18,17,25,21,,,,,,,24,,28,,,26,,25,,,,25,,30,4,Boven Rijkersloot,48
9394,65,67,47,73,82,76,44,65,71,69,69,91,79,,72,73,90,74,61,80,86,66,,,69,76,88,100,3,AnonymousRoadnl13153849,122
9395,100,101,102,102,102,100,101,104,103,103,100,103,105,101,103,106,106,107,104,102,104,100,101,105,102,109,100,100,0,A1,2390
9396,100,102,97,57,24,16,21,22,23,20,19,17,18,15,14,15,33,13,25,46,102,104,102,107,105,102,102,100,0,A1,2525
9397,100,100,98,79,37,14,29,24,33,29,31,25,18,34,22,21,35,21,22,79,101,105,103,106,104,100,102,100,0,A1,2519
9398,69,67,80,66,,73,82,74,78,78,89,74,77,82,80,81,72,71,71,88,72,70,,,56,85,88,70,3,Diemerpolderweg,67
9399,71,74,72,78,73,78,64,69,72,,63,74,70,,76,71,,,76,73,,76,70,61,60,,44,70,3,Diemerpolderweg,77
9400,71,76,76,70,61,60,71,67,56,64,66,61,57,60,67,62,63,66,59,73,71,84,80,96,98,78,93,80,3,AnonymousRoadnl13153843,162
9441,64,54,55,52,53,55,48,28,36,36,27,15,6,27,29,34,14,21,18,22,,63,67,78,55,62,57,80,3,Provincialeweg,189
9442,59,65,59,56,59,63,58,52,48,61,48,67,56,61,57,58,54,53,55,54,60,56,65,126,79,,68,80,3,Provincialeweg,197
9447,53,55,53,53,50,53,54,47,41,47,56,62,52,56,53,51,48,51,51,50,51,54,60,79,64,62,60,50,3,Provincialeweg,197
9448,34,22,24,31,22,36,31,17,16,10,16,23,10,15,8,14,19,14,11,17,,43,61,53,42,51,50,50,3,Provincialeweg,187
9469,42,,,,47,,44,42,,45,50,50,46,40,42,50,,,35,48,52,,,44,62,,,50,4,Ouddiemerlaan,41
9470,43,,46,17,,39,,,54,,45,45,45,50,51,,51,,60,48,,,,43,,37,,50,4,Ouddiemerlaan,31
9510,27,8,9,13,11,11,34,34,34,36,27,37,29,32,30,27,33,35,42,35,27,40,31,38,27,38,37,50,4,Hobbemakade,265
9512,28,28,26,26,30,30,17,22,30,37,25,28,32,27,21,21,30,21,26,31,32,31,,31,28,21,37,50,4,Hobbemakade,193
9525,52,49,56,55,,52,53,,53,,,,65,,,63,45,57,,54,54,61,57,53,,,,60,4,Machineweg,34
9528,51,,,,55,63,64,56,67,51,,53,,63,65,56,63,,,,,53,,,55,,,60,4,Machineweg,33
9530,46,47,56,43,,52,43,,53,,,,64,,,52,39,42,,51,46,54,51,49,,,,60,4,Machineweg,34
9532,89,90,87,92,97,93,93,93,93,90,93,90,89,88,89,87,94,101,101,83,87,100,91,107,97,88,92,100,0,AnonymousRoadnl10153321,397
9534,49,,,,55,60,58,56,55,46,,53,,63,57,56,63,,,,,52,,,55,,,60,4,Machineweg,33
9537,46,46,56,44,,56,43,,56,,,,60,,,52,40,43,,48,45,54,44,46,,,,60,4,Machineweg,33
9550,16,11,14,19,,9,14,48,8,21,23,28,11,14,9,14,19,29,22,18,20,,,29,,22,30,50,4,Ceintuurbaan,68
9551,35,,,,47,,37,36,,33,8,4,2,38,26,37,,,7,2,43,,,9,5,,,50,4,Ouddiemerlaan,36
9552,31,,19,14,52,23,,,53,,,37,31,46,43,,45,,26,49,,,,43,,29,,50,4,Ouddiemerlaan,32
9555,94,96,90,101,96,100,96,93,87,88,80,88,68,32,58,14,27,61,77,13,10,74,79,84,85,98,102,100,0,A9,1081
9556,26,15,18,14,9,,29,31,25,21,41,18,32,,25,23,29,,47,27,33,9,32,27,35,67,33,50,4,Ceintuurbaan,87
9557,41,41,,,39,39,46,,44,42,31,48,45,40,46,38,49,47,,,,,,33,44,,45,50,4,Landlust,27
9561,47,44,,,47,52,54,,52,44,43,61,51,50,51,41,58,52,,,,,,48,46,,49,50,4,AnonymousRoadnl14154243,28
9563,27,29,24,31,,31,28,71,28,31,11,40,34,31,53,11,30,28,42,35,26,,,37,,29,34,50,4,Ceintuurbaan,70
9567,36,,,20,37,,,,52,,,38,37,46,38,,44,,34,41,,,,69,,29,,50,4,Ouddiemerlaan,31
9568,15,2,13,14,11,,25,26,5,21,24,12,22,12,8,27,12,,23,17,26,38,32,27,29,19,36,50,4,Ceintuurbaan,102
9569,37,,,,47,,36,38,,33,32,21,19,41,26,32,,,9,15,42,,,24,35,,,50,4,Ouddiemerlaan,36
9570,93,92,97,94,94,99,96,94,96,86,94,100,98,97,96,98,94,95,93,97,92,89,88,88,98,101,122,100,0,A9,659
9571,10,6,13,14,4,,5,6,14,4,14,12,5,12,17,27,10,,45,11,39,38,32,19,26,37,36,50,4,Ceintuurbaan,102
9572,89,102,99,90,99,97,89,86,49,83,19,84,12,13,12,6,6,6,,,,,2,21,86,75,111,100,0,AnonymousRoadnl10153338,285
9573,26,26,28,18,27,29,26,33,27,37,30,28,30,25,34,25,24,21,29,27,30,30,29,30,31,33,34,50,4,Hobbemakade,213
9574,53,56,,,60,62,60,,62,49,58,71,61,58,61,48,64,56,,,,,,59,54,,50,80,4,AnonymousRoadnl14154243,28
9575,89,88,85,96,93,91,89,88,81,87,77,84,68,61,74,17,43,43,21,11,23,65,74,79,81,88,101,100,0,A9,796
9576,12,8,8,8,7,6,18,15,13,14,14,13,18,8,8,8,11,12,22,13,16,16,19,22,8,17,17,50,4,Hobbemakade,245
9577,26,,,,33,,27,30,,25,,36,40,33,21,24,,,25,28,30,,,14,33,,,50,4,Ouddiemerlaan,35
9578,24,,,15,28,,,,36,,,26,31,35,26,,27,,20,29,,,,43,,23,,50,4,Ouddiemerlaan,29
9580,27,35,31,34,,33,26,71,33,32,27,44,35,34,58,11,56,32,43,36,27,,,37,,34,40,50,4,Ceintuurbaan,80
9582,97,96,98,98,94,91,50,38,30,30,29,49,20,24,26,21,19,16,14,10,7,9,12,20,29,51,102,100,0,A2,1498
9583,59,59,63,65,65,58,61,57,61,56,48,9,13,6,18,11,7,7,8,7,10,5,11,54,50,60,65,70,4,AnonymousRoadnl10152928,194
9585,13,32,21,14,3,,3,3,27,4,7,12,18,12,35,27,11,,45,11,12,38,32,24,27,39,36,50,4,Ceintuurbaan,102
9587,92,92,88,98,94,97,95,91,84,88,76,85,62,43,56,10,37,54,51,13,16,67,80,83,85,91,102,100,0,A9,1082
9588,86,88,83,93,90,90,87,86,80,85,77,82,72,63,73,13,40,42,17,11,29,68,75,78,82,88,100,100,0,A9,797
9612,17,29,18,14,22,9,10,25,22,13,15,20,18,13,18,8,20,,51,31,20,27,27,25,30,19,19,50,4,Ceintuurbaan,124
9613,49,55,,,43,60,56,42,59,48,56,59,59,55,61,43,64,58,,,,,,52,56,,54,50,4,Landlust,27
9616,32,,4,15,23,3,,,51,,32,34,40,49,43,,47,,14,47,,,,43,,5,,50,4,Ouddiemerlaan,33
9617,18,10,,14,,,10,25,,,,20,22,,18,8,45,,51,31,,,32,16,30,19,19,50,4,Ferdinand Bolstraat,29
9618,35,,,,47,,37,36,,33,8,31,12,35,30,40,,,29,35,51,,,11,29,,,50,4,Ouddiemerlaan,38
9622,26,31,18,14,30,,23,27,32,13,39,20,34,26,31,8,34,,45,28,41,22,32,26,39,31,38,50,4,Ceintuurbaan,89
9625,43,42,,,39,45,49,,47,40,40,53,46,42,47,38,51,48,,,,,,41,46,,45,50,4,Landlust,28
9626,97,99,102,97,101,110,100,115,100,101,102,100,101,88,99,132,101,122,109,97,94,110,100,100,98,92,94,100,0,AnonymousRoadnl10153333,109
9627,23,15,,24,13,20,20,41,,21,13,29,23,17,24,19,29,,,25,21,32,30,25,,37,26,50,4,Ferdinand Bolstraat,51
9629,63,64,63,67,67,67,61,68,67,65,70,64,66,87,64,67,62,54,64,15,52,77,61,65,,61,77,100,0,AnonymousRoadnl10153321,286
9632,86,85,82,91,89,89,86,85,81,84,77,80,72,64,73,12,39,42,15,15,23,69,74,78,83,88,101,100,0,A9,797
9633,18,10,,14,,,10,25,,,,20,22,,18,8,45,,51,31,,,32,16,30,19,19,50,4,Ferdinand Bolstraat,29
9635,85,84,81,91,88,87,86,84,80,84,79,79,72,65,73,13,30,42,13,14,22,69,75,78,83,88,99,100,0,A9,799
9650,38,39,36,29,40,40,19,42,42,37,16,34,21,13,24,27,39,33,43,35,37,42,37,44,39,41,45,50,4,Langbroekdreef,194
9652,46,49,40,49,47,50,42,45,47,44,29,46,22,28,34,51,48,49,52,42,49,52,49,44,46,50,59,50,4,Langbroekdreef,193
9654,12,13,7,7,10,34,20,12,7,9,11,17,3,13,7,6,11,10,9,13,6,,13,22,27,51,53,50,4,Langbroekdreef,114
9655,41,,37,18,,31,,,53,,43,36,40,52,43,,45,,42,48,,,,43,,28,,50,4,Ouddiemerlaan,32
9656,41,,,,47,,43,47,,35,44,46,42,36,38,47,,,40,34,53,,,41,59,,,50,4,Ouddiemerlaan,40
9659,38,,24,18,16,25,,,51,,32,32,40,52,43,,47,,28,47,,,,43,,19,,50,4,Ouddiemerlaan,32
9660,41,,,,47,,40,49,,37,31,47,35,36,32,46,,,42,39,51,,,37,57,,,50,4,Ouddiemerlaan,38
9667,68,106,101,105,91,65,26,30,29,30,93,55,15,15,12,7,13,84,109,100,111,105,105,104,108,105,105,100,0,A1,98
9668,102,72,73,68,75,79,73,75,70,65,76,67,70,72,65,,36,68,79,64,59,66,85,66,69,67,,80,3,Oranjebaan,2491
9669,73,72,72,75,71,74,63,31,10,9,7,6,5,9,58,4,6,4,9,7,8,55,79,81,65,75,78,80,3,Oranjebaan,126
9677,24,28,30,33,,8,30,60,33,30,15,34,27,9,52,27,58,14,39,34,6,31,74,78,64,68,74,80,3,Oranjebaan,84
9686,30,34,34,35,,31,28,71,42,31,31,42,39,14,55,11,26,32,41,33,5,16,73,75,61,65,69,80,3,Oranjebaan,80
9695,29,34,33,34,,31,28,71,46,30,31,38,34,9,55,27,58,29,39,32,19,38,8,37,39,25,36,50,4,Ceintuurbaan,84
9696,64,99,100,99,97,95,98,102,101,97,97,102,101,101,100,104,104,102,100,97,104,99,100,100,101,99,98,100,0,A1,100
9697,97,73,67,62,70,74,63,67,64,65,64,63,65,62,64,,79,63,70,57,54,67,79,70,61,71,,50,3,Oranjebaan,2517
9698,60,34,29,33,,12,30,60,44,30,17,34,33,9,54,27,58,28,39,34,5,9,67,61,61,61,64,50,3,Oranjebaan,128
9699,28,59,53,59,52,63,16,23,22,10,12,10,23,9,59,13,10,15,10,8,16,38,6,37,39,18,36,50,4,Ceintuurbaan,84
9703,35,,,34,35,44,34,37,,39,18,33,35,33,24,42,36,,6,37,36,41,19,31,,50,39,50,4,Ferdinand Bolstraat,46
9707,102,107,103,105,92,26,26,35,29,29,94,35,15,13,9,10,13,78,110,101,111,107,105,106,110,105,106,100,0,A1,2459
9708,19,5,14,5,,1,16,19,16,23,41,3,24,5,5,22,5,5,31,5,29,18,32,30,30,22,36,50,4,Ferdinand Bolstraat,61
9710,33,7,,35,34,44,32,36,,39,14,34,38,39,24,40,34,,7,32,100,97,97,101,101,101,100,100,0,Burgemeester van Sonweg,54
9714,55,51,,,55,51,57,,59,53,55,62,56,53,57,50,65,52,,,,,,57,56,,53,100,4,AnonymousRoadnl14154243,29
9731,23,18,21,20,26,30,22,30,39,22,33,19,13,8,8,13,8,15,16,10,5,19,11,9,20,39,34,45,4,s111,119
9768,74,26,30,24,27,25,34,27,24,26,23,17,22,18,25,23,25,19,27,27,25,29,25,44,29,30,32,45,4,s111,127
9769,25,82,78,78,57,59,74,61,76,74,68,74,72,87,77,70,84,61,72,83,75,83,74,69,75,79,71,80,3,Burgemeester Stramanweg,210
9784,36,41,44,9,10,41,45,13,30,7,19,15,12,14,15,6,6,7,12,6,5,,17,13,20,42,43,50,4,Langbroekdreef,112
9797,40,47,38,40,41,35,43,41,42,41,42,38,43,45,39,37,32,37,37,41,35,42,33,44,42,46,40,50,4,Meerkerkdreef,165
9809,25,25,20,9,8,25,22,29,23,24,5,3,5,9,9,10,4,4,3,7,6,,6,7,19,33,8,45,4,s111,123
9870,23,,,16,45,,,,30,,,,26,29,40,,32,53,6,29,,,,,43,33,27,30,4,Ouddiemerlaan,29
9871,26,2,21,18,23,,39,30,36,26,,24,25,31,19,37,,40,18,40,,,,23,47,,,30,4,Ouddiemerlaan,38
9897,70,70,85,85,,86,82,77,87,85,82,83,84,88,74,79,82,79,115,79,,78,83,81,77,76,55,70,3,Fortdiemerdammerweg,56
9898,73,73,81,85,,80,81,81,89,88,81,82,84,86,77,81,80,79,104,78,,78,83,84,77,75,65,70,3,Fortdiemerdammerweg,55
9949,44,55,58,48,64,55,51,52,55,48,46,41,52,48,50,54,48,58,55,65,57,49,58,67,53,47,49,50,4,Holterbergweg,124
9951,50,62,57,52,52,55,50,55,,54,47,49,48,53,55,50,50,50,57,51,52,51,54,69,65,50,53,50,4,Holterbergweg,110
9952,47,54,57,41,51,50,50,50,,48,30,42,50,54,49,46,48,47,34,45,50,52,45,72,68,38,52,50,4,Holterbergweg,113
9955,50,56,58,50,62,57,48,53,56,47,51,48,49,47,49,49,54,58,54,68,59,52,54,73,52,48,49,50,4,Holterbergweg,124
9966,55,60,61,64,51,48,57,55,,56,50,58,49,50,49,60,53,53,63,8,50,56,68,84,78,53,63,50,4,Holterbergweg,112
9972,49,67,64,33,50,57,45,48,23,59,29,39,33,40,55,26,35,56,32,28,63,50,25,84,28,78,46,50,4,Holterbergweg,129
10007,90,90,89,87,88,84,55,67,88,89,85,87,88,89,90,91,91,91,91,90,92,92,101,98,102,97,99,100,0,Ringweg-Zuid,2993
10014,81,63,67,112,62,54,60,58,56,69,57,50,53,53,58,56,63,65,57,57,70,60,51,85,50,78,48,50,4,Holterbergweg,467
10015,55,83,85,88,84,86,78,85,83,84,75,75,82,75,89,82,79,78,83,89,97,89,125,82,84,93,96,100,4,AnonymousRoadnl14130777,128
10016,84,88,90,91,89,85,83,91,87,83,69,76,73,85,89,88,79,83,84,96,103,92,128,82,88,98,104,100,4,AnonymousRoadnl14130777,468
10017,96,100,98,100,96,97,98,99,100,70,40,50,46,52,90,101,101,101,102,102,103,100,100,100,99,96,102,100,0,Ringweg-Zuid,2708
10018,57,63,68,112,65,51,62,68,69,76,66,54,57,62,58,59,66,66,64,69,75,61,63,87,58,79,50,50,4,Holterbergweg,127
10213,96,98,104,100,106,96,105,104,94,86,96,98,103,100,102,99,100,107,103,108,129,101,113,96,88,99,98,100,0,A2,376
10215,52,97,96,99,100,99,98,99,96,98,94,94,75,77,14,26,20,64,84,88,64,74,84,109,90,95,115,100,0,Gaasperdammerweg,72
10217,96,62,58,56,54,61,,,55,63,37,63,54,52,48,58,45,78,66,54,,70,,51,,49,44,50,4,Joan Muyskenweg,487
10219,95,95,97,99,94,92,94,92,97,93,94,94,99,99,100,100,98,104,104,104,101,99,98,91,96,94,104,100,0,E35,1836
10225,27,91,76,82,83,90,81,58,,83,92,,73,,67,78,97,,95,,88,80,,,,,85,70,0,AnonymousRoadnl10130601,42
10250,25,52,61,47,,60,,50,,,59,61,,60,59,38,59,,84,59,57,58,64,28,,,,50,4,Joan Muyskenweg,46
10281,97,97,99,94,72,74,69,62,81,97,85,89,94,97,97,97,62,53,64,59,59,74,78,82,95,100,103,100,0,A2,2133
10282,25,92,100,95,92,80,82,99,92,77,95,99,102,98,101,99,86,91,106,83,76,94,91,101,90,,90,100,0,Nieuwe Utrechtseweg,15
10291,31,62,59,56,54,57,,,52,22,23,56,54,51,48,57,45,78,66,54,45,69,,51,,49,44,50,4,Joan Muyskenweg,27
10294,26,47,58,48,,58,23,50,,43,29,49,,51,63,38,56,,81,60,46,58,64,28,,,,50,4,Joan Muyskenweg,43
10312,94,98,100,89,52,54,51,43,76,87,51,84,83,97,96,85,60,63,69,53,59,66,82,83,97,99,104,100,0,A2,2169
10315,98,95,97,97,95,93,98,99,97,95,42,59,56,34,66,98,100,101,98,99,100,99,99,99,99,97,98,100,0,Ringweg-Zuid,2131
10318,32,32,,31,,34,32,,28,,,,37,,42,,32,35,,38,40,35,,39,,,,50,4,Machineweg,36
10321,32,,,,31,39,36,,34,29,,32,,,38,33,40,,,,,,39,,,,,50,4,Machineweg,34
10324,94,97,98,96,97,98,99,99,99,97,97,100,99,96,93,100,101,97,96,99,101,101,97,101,102,102,100,100,0,A1,2938
10328,96,23,17,25,19,29,24,25,33,34,26,21,23,25,27,,27,32,21,30,36,30,25,35,,,17,45,4,AnonymousRoadnl14153457,263
10330,25,100,101,99,97,90,85,100,91,99,93,99,104,98,104,104,102,95,105,101,92,99,78,100,103,,89,100,0,A2,56
10436,69,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10345,29,96,98,99,99,99,101,96,92,99,89,92,66,57,25,27,18,57,81,88,65,67,82,92,92,96,108,100,0,Gaasperdammerweg,51
10347,78,21,23,25,16,32,24,,33,34,28,16,25,22,42,,27,32,22,30,37,30,25,34,,,18,45,4,AnonymousRoadnl14153457,1000
10348,39,97,99,99,94,93,94,95,98,94,96,97,102,99,102,100,100,103,104,105,101,101,99,94,95,97,105,100,0,A2,51
10350,23,84,80,84,86,77,81,76,79,78,76,83,81,79,87,84,86,84,82,87,78,86,82,75,76,71,86,70,0,AnonymousRoadnl10131401,59
10372,25,101,105,98,70,96,105,103,96,91,92,97,95,90,114,103,99,108,99,109,113,110,106,101,88,98,95,100,0,Nieuwe Utrechtseweg,43
10418,87,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,471
10419,94,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2175
10422,87,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,AnonymousRoadnl12153249,88
10423,95,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2176
10427,94,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2177
10430,87,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,AnonymousRoadnl12153247,98
10431,94,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2176
10434,98,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,912
10439,69,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10442,87,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,485
10443,70,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10446,74,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10449,94,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,1868
10452,95,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,1868
10455,95,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,1868
10458,94,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,1925
10462,53,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10486,54,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10131402,57
10489,96,,,,,,,,,24,,27,,,,,,,,,,,,,,,,100,0,A2,264
10516,82,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,AnonymousRoadnl10131401,999
10567,97,99,98,97,94,96,97,100,98,89,93,93,91,98,98,98,102,101,100,98,99,99,97,101,100,103,101,100,0,A9,2256
10568,96,103,100,103,103,98,102,96,98,92,97,100,100,104,97,100,99,97,109,98,98,90,100,91,95,108,,100,0,A9,420
10573,98,99,99,99,95,96,98,101,99,88,97,95,95,99,101,99,103,101,101,99,100,100,100,100,100,103,101,100,0,A9,2261
10574,97,68,74,83,,88,87,74,81,82,83,82,78,83,75,75,78,84,108,80,,79,81,78,70,78,23,100,0,A9,1961
10575,72,98,100,99,100,96,99,97,99,95,98,101,98,100,99,102,103,101,107,103,100,94,104,100,99,103,103,70,3,Fortdiemerdammerweg,55
10576,74,85,74,80,75,30,70,,81,,87,83,63,86,75,85,70,,76,68,,63,79,,,,69,70,3,Fortdiemerdammerweg,55
10577,96,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,A9,2257
10581,71,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,Pampuslaan,50
10583,73,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,Pampuslaan,54
10584,96,101,100,106,101,101,103,97,100,91,100,100,102,102,97,101,97,97,106,98,98,89,101,88,102,102,,100,0,A9,419
10585,96,62,67,72,,84,86,64,78,83,75,79,77,75,68,74,76,81,107,80,,74,81,71,69,72,,100,0,A9,1547
10586,68,97,99,98,100,95,99,96,95,95,95,100,94,96,100,101,104,99,106,105,100,85,108,101,99,103,103,70,3,Pampuslaan,50
10587,73,79,71,80,76,67,70,,77,,82,85,64,86,73,85,71,,76,71,,63,78,,,,69,70,3,Pampuslaan,54
10588,96,68,71,75,,81,85,67,75,73,76,76,78,80,71,73,74,76,110,78,,79,80,71,69,74,,100,0,A9,2256
10589,67,97,98,97,94,94,95,99,97,88,96,94,93,98,99,98,101,101,102,96,100,96,99,100,97,102,101,70,3,Pampuslaan,50
10590,72,73,72,80,77,71,72,,77,,79,86,68,86,73,83,73,,75,79,,63,77,,,,71,70,3,Pampuslaan,53
10591,96,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,A9,1549
10594,97,98,99,98,94,95,95,101,98,88,97,95,94,96,99,99,102,101,102,99,100,101,99,100,99,102,102,100,0,A9,2256
10598,36,14,41,41,40,35,45,37,44,38,39,45,39,18,38,41,40,29,24,44,42,35,43,36,,,65,50,4,Holterbergweg,101
10604,19,29,20,39,36,29,7,13,33,18,34,40,39,15,39,44,37,21,24,40,37,32,16,39,26,,60,50,4,Holterbergweg,160
10611,35,22,37,34,28,26,32,34,28,32,14,33,29,36,29,31,20,34,42,39,35,44,36,27,45,13,46,50,4,Holterbergweg,397
10619,38,35,38,36,33,34,34,35,31,26,42,34,29,33,34,23,35,37,43,45,46,44,42,33,45,13,41,50,4,Holterbergweg,463
10621,36,33,37,36,28,34,31,33,27,28,26,33,28,33,33,23,35,36,42,44,36,44,41,33,45,13,41,50,4,Holterbergweg,462
10622,13,16,7,34,9,24,20,13,26,18,15,36,37,14,30,42,32,25,24,37,23,32,12,38,26,,61,50,4,Muntbergweg,155
10631,23,29,28,20,40,30,24,23,18,13,42,21,32,31,14,18,17,33,25,39,51,34,15,22,32,12,41,50,4,Muntbergweg,467
10636,29,23,19,32,27,13,25,19,16,26,22,29,29,21,25,28,29,23,32,31,28,25,26,32,59,,49,50,4,Muntbergweg,290
10637,37,41,37,41,36,36,39,44,14,35,41,33,39,44,35,44,52,44,35,38,36,50,40,35,30,44,50,50,4,Europaboulevard,600
10638,26,34,30,32,30,18,34,6,,33,18,30,17,36,24,16,26,12,,25,39,37,11,40,35,22,37,50,4,President Kennedylaan,158
10640,36,4,37,10,41,40,46,12,5,4,3,4,4,5,17,,43,44,41,,,,,,54,28,43,50,4,Europaplein,397
10642,16,30,9,32,32,6,35,4,,18,2,24,17,40,23,5,8,12,,25,24,35,5,37,35,22,37,50,4,President Kennedylaan,154
10648,11,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,President Kennedylaan,193
10652,10,24,24,14,37,31,29,7,8,30,44,4,8,23,21,,49,33,36,,,,,,54,31,43,50,4,President Kennedylaan,154
10656,16,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,President Kennedylaan,38
10659,37,41,40,41,34,35,39,38,14,36,42,33,39,44,37,44,55,47,35,39,29,47,39,35,30,44,50,50,4,Europaplein,442
10661,36,37,29,43,36,24,20,36,29,39,50,34,30,43,25,32,36,38,34,35,39,27,39,41,44,33,,50,4,Europaplein,411
10662,28,,,,,11,38,16,,35,,,,,,43,11,,,,,,,,,,,50,4,President Kennedylaan,24
10750,36,,,,,,18,,,,15,,,,23,,5,20,,,,,,5,,,,50,4,President Kennedylaan,176
10692,35,33,24,40,46,33,14,34,22,39,42,29,25,47,32,32,36,38,43,28,44,27,30,43,47,27,,50,4,Europaplein,413
10693,35,38,37,33,29,35,30,36,8,36,40,30,37,39,32,37,52,47,28,38,16,46,39,35,30,41,50,50,4,Europaplein,461
10694,30,36,34,30,29,34,21,29,8,36,36,16,37,36,18,34,51,44,15,35,24,45,34,35,27,35,49,50,4,Europaplein,462
10719,15,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Europaboulevard,389
10752,28,,,,,16,28,45,19,12,30,36,,31,28,28,17,20,20,21,,,,11,29,,,50,4,President Kennedylaan,177
10755,42,,,,,33,30,42,,18,15,,,20,35,46,41,29,9,20,,,6,44,,,,50,4,President Kennedylaan,178
10762,50,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Holterbergweg,100
10773,58,,1,7,,6,17,5,8,,6,15,12,14,,16,17,,,,,,,,,,,50,4,Holterbergweg,93
10775,55,,27,10,,11,17,2,29,,17,15,12,15,,16,13,,,,,,,,,,,50,4,Holterbergweg,203
10778,27,,,,,,32,,,,,,,,,,,,,,,,,,,,,50,4,President Kennedylaan,38
10782,40,,,,,25,22,50,23,29,27,34,,36,24,22,17,19,26,22,,,,25,27,,,50,4,Europaboulevard,592
10784,34,46,47,57,40,52,19,29,47,7,3,3,5,2,3,14,39,54,56,,51,35,76,15,,38,59,50,4,President Kennedylaan,27
10785,45,,20,19,34,,44,21,44,,7,33,,49,45,39,,,,52,49,,,35,,48,,50,4,Holterbergweg,191
10787,34,,,,,25,25,,,,28,,,,25,,4,2,,,,,,6,22,,,50,4,Europaboulevard,401
10789,29,,20,33,29,34,43,40,41,22,30,34,35,32,42,39,34,8,39,53,56,35,,35,,43,33,50,4,President Kennedylaan,176
10790,38,,,,49,17,5,,28,,65,40,,32,17,20,28,25,14,32,7,,,29,,38,,50,4,President Kennedylaan,176
10802,90,,24,,,,,,,,24,,6,,,,,,,4,9,,,,9,18,,100,0,A1,2917
