id,segment id,length,frc,speedlimit,streetname,geom,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,base_hits
6964,-15280049305010,69.33,4,50,Loosdrechtdreef,,46.00,43.00,47.00,29.00,44.00,32.00,45.00,48.00,43.00,46.00,50.00,45.00,49.00,47.00,54.00,49.00,50.00,44.00,52.00,51.00,48.00,45.00,59.00,45.00,43.00,,50,188
6966,15280049868497,30.94,4,80,Loosdrechtdreef,,34.00,115.00,22.00,35.00,27.00,32.00,18.00,39.00,26.00,23.00,13.00,24.00,13.00,117.00,116.00,121.00,44.00,22.00,112.00,142.00,120.00,27.00,143.00,140.00,114.00,117.00,31,278
6968,-15280001840726,13.10,3,80,Provincialeweg,,40.00,115.00,34.00,57.00,33.00,36.00,39.00,40.00,33.00,33.00,36.00,39.00,35.00,55.00,41.00,117.00,46.00,54.00,61.00,116.00,119.00,40.00,143.00,140.00,114.00,117.00,33,334
6970,15280049851737,12.00,4,80,Loosdrechtdreef,,121.00,119.00,27.00,82.00,34.00,41.00,27.00,41.00,31.00,33.00,16.00,24.00,12.00,117.00,121.00,138.00,124.00,145.00,151.00,143.00,120.00,140.00,143.00,146.00,115.00,117.00,134,127
6971,-15280049851738,19.42,4,80,AnonymousRoadnl14155142,,23.00,26.00,28.00,21.00,29.00,32.00,13.00,4.00,31.00,17.00,4.00,23.00,9.00,22.00,33.00,41.00,41.00,23.00,17.00,,28.00,26.00,,31.00,,42.00,32,151
6972,15280001840720,7.93,4,80,Loosdrechtdreef,,121.00,118.00,18.00,82.00,34.00,41.00,27.00,41.00,31.00,33.00,16.00,24.00,12.00,117.00,121.00,137.00,124.00,145.00,151.00,143.00,120.00,140.00,143.00,146.00,115.00,117.00,134,128
6973,-15280049851735,16.50,3,80,Provincialeweg,,33.00,,34.00,35.00,45.00,67.00,35.00,26.00,8.00,21.00,,,25.00,43.00,17.00,,,,,,,,,,,,,37
17011,-15280000350696,11.65,4,50,Van Marwijk Kooystraat,,32.00,48.00,37.00,38.00,73.00,36.00,35.00,10.00,35.00,3.00,32.00,34.00,36.00,38.00,26.00,41.00,29.00,34.00,17.00,34.00,,36.00,,16.00,12.00,,39,157
6976,15280049851745,96.75,4,50,Loosdrechtdreef,,49.00,108.00,37.00,35.00,36.00,40.00,24.00,39.00,24.00,10.00,14.00,38.00,16.00,117.00,116.00,117.00,57.00,71.00,71.00,116.00,119.00,46.00,109.00,114.00,114.00,117.00,53,279
6977,-15280049299532,47.81,4,50,Loosdrechtdreef,,40.00,50.00,42.00,43.00,49.00,41.00,38.00,39.00,34.00,39.00,36.00,40.00,51.00,45.00,49.00,51.00,51.00,43.00,48.00,44.00,41.00,42.00,52.00,38.00,41.00,,46,189
6978,-15280049851741,18.43,3,80,Provincialeweg,,31.00,49.00,40.00,54.00,21.00,24.00,45.00,36.00,36.00,28.00,28.00,31.00,34.00,32.00,36.00,36.00,44.00,41.00,48.00,33.00,64.00,25.00,33.00,32.00,24.00,,36,207
6979,-15280049540328,166.75,0,100,Gaasperdammerweg,,89.00,85.00,106.00,89.00,95.00,92.00,90.00,83.00,84.00,86.00,83.00,93.00,94.00,90.00,89.00,95.00,85.00,98.00,85.00,112.00,83.00,88.00,119.00,91.00,89.00,100.00,86,314
6980,-15280051012104,122.83,3,80,Provincialeweg,,43.00,42.00,37.00,42.00,45.00,46.00,43.00,9.00,22.00,9.00,9.00,8.00,22.00,36.00,52.00,57.00,49.00,45.00,44.00,,47.00,50.00,,56.00,,66.00,45,188
6981,15280049868496,31.02,4,50,Loosdrechtdreef,,42.00,115.00,27.00,35.00,31.00,35.00,27.00,39.00,12.00,11.00,14.00,27.00,23.00,117.00,116.00,119.00,49.00,43.00,112.00,142.00,120.00,36.00,130.00,140.00,114.00,117.00,51,277
6986,-15280049851733,43.76,4,80,AnonymousRoadnl14155152,,21.00,,6.00,141.00,,,,,,6.00,,,,,,,,,,,,,,,,,,18
6987,-15280001824980,487.11,3,80,Provincialeweg,,73.00,78.00,76.00,79.00,65.00,75.00,76.00,89.00,75.00,95.00,79.00,73.00,80.00,,,,,,,,,,,,,,,61
6989,15280001824980,487.11,3,80,Provincialeweg,,73.00,,69.00,117.00,77.00,68.00,72.00,76.00,76.00,73.00,64.00,59.00,75.00,,,,,,,,,,,,,,,47
6993,-15280049540329,119.57,0,100,Gaasperdammerweg,,88.00,85.00,94.00,90.00,94.00,92.00,89.00,83.00,84.00,80.00,84.00,93.00,95.00,,,,,,,,,,,,,,,330
6996,15280049851732,38.39,3,80,Provincialeweg,,18.00,,16.00,10.00,37.00,66.00,28.00,6.00,5.00,6.00,,,25.00,,,,,,,,,,,,,,,37
7002,15280049539295,209.26,0,100,Gaasperdammerweg,,96.00,107.00,57.00,72.00,44.00,40.00,32.00,62.00,28.00,52.00,27.00,36.00,25.00,,,,,,,,,,,,,,,272
7003,-15280049851743,132.52,4,50,Loosdrechtdreef,,43.00,47.00,46.00,39.00,47.00,44.00,42.00,42.00,39.00,44.00,49.00,43.00,46.00,46.00,49.00,51.00,48.00,48.00,49.00,46.00,46.00,43.00,48.00,40.00,45.00,,47,186
7005,-15280049851730,9.97,4,80,Loosdrechtdreef,,33.00,36.00,38.00,26.00,33.00,34.00,39.00,33.00,33.00,35.00,37.00,36.00,36.00,36.00,39.00,39.00,35.00,39.00,36.00,34.00,38.00,40.00,35.00,31.00,31.00,,32,167
7006,-15280049851744,33.67,4,80,Loosdrechtdreef,,33.00,37.00,40.00,42.00,39.00,37.00,40.00,29.00,31.00,35.00,41.00,39.00,39.00,40.00,38.00,41.00,37.00,39.00,40.00,37.00,38.00,40.00,35.00,24.00,34.00,,37,186
7007,-15280001840723,9.02,4,80,Loosdrechtdreef,,35.00,35.00,38.00,26.00,33.00,34.00,39.00,39.00,33.00,35.00,37.00,39.00,36.00,37.00,39.00,39.00,35.00,38.00,14.00,34.00,64.00,40.00,35.00,33.00,31.00,,33,168
7008,15280001840719,12.23,3,80,Provincialeweg,,28.00,,16.00,35.00,45.00,66.00,29.00,32.00,10.00,5.00,,,25.00,7.00,17.00,,,,,,,,,,,,,38
7009,-15280049851739,104.14,3,80,Provincialeweg,,56.00,55.00,29.00,52.00,23.00,43.00,24.00,26.00,46.00,27.00,28.00,31.00,57.00,57.00,53.00,53.00,58.00,76.00,68.00,116.00,12.00,,,,,,,67
7010,-15280049851740,35.22,3,80,Provincialeweg,,118.00,118.00,27.00,60.00,34.00,38.00,47.00,41.00,36.00,32.00,36.00,42.00,40.00,110.00,59.00,121.00,118.00,74.00,67.00,143.00,120.00,140.00,143.00,146.00,114.00,117.00,134,167
7035,15280000283876,99.11,2,50,President Kennedylaan,,40.00,,,,,,,,,,,,,,,,,,,,,,,44.00,,,,311
7040,15280051051604,103.21,2,50,President Kennedylaan,,52.00,,,17.00,,,,,,,,,,,,,,,,,,,27.00,,,,,179
7054,15280001155877,55.10,2,50,Amsteldijk,,43.00,,15.00,9.00,23.00,,22.00,18.00,15.00,24.00,28.00,,36.00,,,,,,21.00,,23.00,8.00,,44.00,27.00,29.00,38,301
7055,15280001301182,107.97,2,50,President Kennedylaan,,46.00,,,17.00,,,,,,,,,,,,,,,,,,,27.00,,,,,179
7085,15280001379009,93.51,2,50,Amsteldijk,,49.00,,38.00,42.00,,,48.00,43.00,50.00,48.00,45.00,,58.00,,,55.00,40.00,,41.00,58.00,56.00,35.00,,45.00,64.00,37.00,44,307
7102,15280001339228,52.40,2,50,Amsteldijk,,41.00,15.00,16.00,16.00,21.00,10.00,25.00,22.00,20.00,22.00,19.00,41.00,25.00,10.00,,,21.00,14.00,21.00,,22.00,7.00,27.00,,22.00,15.00,36,172
7105,15280001379008,30.82,2,50,Amsteldijk,,47.00,14.00,38.00,38.00,,,44.00,41.00,29.00,31.00,42.00,,36.00,,,13.00,10.00,,30.00,34.00,50.00,21.00,,44.00,56.00,29.00,38,307
7106,15280001378987,17.39,2,50,Amsteldijk,,50.00,,51.00,50.00,,,50.00,54.00,52.00,58.00,50.00,,65.00,,,74.00,46.00,,41.00,72.00,31.00,43.00,,54.00,69.00,56.00,45,308
7107,15280049316835,11.12,4,50,'s-Gravendijkdreef,,40.00,,,,32.00,41.00,32.00,32.00,36.00,,58.00,,,53.00,50.00,57.00,47.00,64.00,48.00,,59.00,,56.00,,,95.00,64,24
7108,15280001167918,82.84,4,50,Langbroekdreef,,49.00,,50.00,,56.00,,55.00,56.00,50.00,56.00,49.00,55.00,69.00,,39.00,42.00,,,36.00,,,,,,40.00,,,57
7109,15280001379010,125.33,2,50,Amsteldijk,,46.00,34.00,30.00,22.00,37.00,43.00,43.00,36.00,46.00,38.00,39.00,41.00,40.00,22.00,,,40.00,40.00,51.00,34.00,37.00,33.00,39.00,,57.00,43.00,53,175
7116,15280001167917,79.57,4,50,Langbroekdreef,,51.00,,48.00,,54.00,,58.00,56.00,49.00,68.00,54.00,53.00,61.00,,,,,,,,,,,,,,,59
7120,15280001167905,81.83,4,50,Langbroekdreef,,51.00,21.00,51.00,42.00,49.00,53.00,51.00,43.00,49.00,49.00,52.00,54.00,49.00,,,,,,,,,,,,,,,119
7123,-15280049866840,21.87,4,50,'s-Gravendijkdreef,,40.00,38.00,,,28.00,,44.00,36.00,42.00,41.00,,,31.00,36.00,46.00,57.00,45.00,26.00,47.00,,47.00,,16.00,,,87.00,44,31
7125,15280002251756,165.76,4,50,Langbroekdreef,,29.00,,25.00,,24.00,,61.00,48.00,43.00,28.00,29.00,33.00,32.00,34.00,38.00,40.00,36.00,,,,,42.00,49.00,,,44.00,,52
7136,15280001167906,185.44,4,50,Langbroekdreef,,50.00,35.00,49.00,41.00,48.00,48.00,49.00,40.00,48.00,44.00,51.00,56.00,51.00,,,,,,,,,,,,,,,119
7154,15280049866865,35.85,4,50,'s-Gravendijkdreef,,38.00,,,,32.00,,39.00,26.00,35.00,,58.00,,,,,,,,,,,,,,,,,24
7164,15280049866866,25.10,4,50,'s-Gravendijkdreef,,37.00,,,,33.00,,38.00,14.00,13.00,,59.00,,,,,,,,,,,,,,,,,24
7176,15280001378988,61.51,2,50,Amsteldijk,,49.00,,48.00,49.00,,,49.00,54.00,52.00,58.00,50.00,,65.00,,,74.00,44.00,,38.00,69.00,32.00,58.00,,62.00,66.00,56.00,45,308
7177,-15280049866863,35.08,4,50,'s-Gravendijkdreef,,41.00,36.00,,,1.00,,45.00,40.00,44.00,13.00,,,32.00,,,,,,,,,,,,,,,31
7204,15280002296571,72.63,2,50,Amsteldijk,,38.00,32.00,40.00,37.00,,,36.00,47.00,44.00,52.00,46.00,,52.00,,,58.00,38.00,,38.00,58.00,45.00,51.00,,54.00,49.00,42.00,48,308
7210,15280002296569,113.34,2,50,Amsteldijk,,49.00,46.00,51.00,45.00,44.00,47.00,49.00,52.00,50.00,50.00,44.00,47.00,49.00,49.00,,,44.00,50.00,59.00,44.00,50.00,47.00,42.00,,63.00,56.00,62,174
7212,15280002296570,37.06,2,50,Amsteldijk,,46.00,,48.00,48.00,,,47.00,54.00,52.00,52.00,49.00,,59.00,,,66.00,44.00,,36.00,64.00,47.00,57.00,,62.00,63.00,56.00,44,308
7228,15280001306189,14.76,4,50,Vrijheidslaan,,25.00,13.00,28.00,18.00,11.00,26.00,7.00,15.00,15.00,34.00,43.00,42.00,39.00,14.00,7.00,30.00,33.00,12.00,22.00,38.00,17.00,38.00,35.00,17.00,42.00,31.00,21,164
7255,-15280001306165,59.65,4,50,Vrijheidslaan,,26.00,27.00,33.00,25.00,26.00,6.00,18.00,28.00,31.00,22.00,32.00,14.00,28.00,24.00,21.00,23.00,25.00,23.00,36.00,21.00,31.00,21.00,34.00,38.00,72.00,28.00,33,215
7258,15280002737884,61.86,4,50,Vrijheidslaan,,33.00,31.00,33.00,22.00,16.00,20.00,6.00,40.00,15.00,44.00,37.00,,23.00,53.00,11.00,39.00,42.00,32.00,29.00,47.00,38.00,41.00,,20.00,38.00,38.00,37,88
7268,15280002737885,281.87,4,50,Vrijheidslaan,,39.00,30.00,10.00,10.00,4.00,36.00,5.00,25.00,26.00,42.00,50.00,,31.00,19.00,38.00,39.00,27.00,46.00,38.00,40.00,45.00,52.00,,45.00,43.00,45.00,45,88
7272,15280001838885,80.86,2,50,Amsteldijk,,10.00,17.00,12.00,5.00,2.00,21.00,27.00,16.00,7.00,34.00,7.00,,8.00,9.00,,20.00,33.00,,10.00,15.00,11.00,14.00,,39.00,25.00,21.00,49,310
7275,15280001305915,40.37,4,50,Vrijheidslaan,,11.00,4.00,7.00,7.00,6.00,11.00,9.00,13.00,5.00,8.00,5.00,14.00,7.00,21.00,22.00,11.00,41.00,24.00,8.00,11.00,13.00,12.00,16.00,4.00,11.00,33.00,15,133
7282,-15280001306173,14.52,4,50,Vrijheidslaan,,28.00,33.00,27.00,32.00,26.00,7.00,18.00,29.00,20.00,19.00,28.00,32.00,26.00,33.00,33.00,24.00,30.00,27.00,33.00,24.00,6.00,14.00,37.00,,27.00,37.00,32,146
7285,-15280001306174,19.66,4,50,Vrijheidslaan,,13.00,5.00,23.00,30.00,6.00,5.00,18.00,19.00,12.00,5.00,22.00,21.00,19.00,29.00,24.00,14.00,20.00,23.00,4.00,17.00,11.00,6.00,6.00,15.00,15.00,31.00,19,134
7292,15280002296568,72.54,2,50,Amsteldijk,,46.00,45.00,54.00,43.00,44.00,40.00,48.00,45.00,37.00,50.00,48.00,46.00,49.00,49.00,,,51.00,40.00,56.00,47.00,48.00,44.00,40.00,,65.00,41.00,61,173
7309,15280000284839,151.03,4,50,Vrijheidslaan,,35.00,30.00,25.00,16.00,8.00,13.00,32.00,32.00,18.00,30.00,33.00,25.00,30.00,37.00,34.00,36.00,39.00,40.00,47.00,51.00,49.00,36.00,30.00,35.00,44.00,41.00,46,122
7323,15280049866821,101.72,4,50,Karspeldreef,,35.00,,,30.00,,35.00,36.00,29.00,,,43.00,28.00,,,,,,,,,,,,,,,,28
7338,15280049866816,27.57,4,50,'s-Gravendijkdreef,,37.00,,,27.00,,35.00,37.00,35.00,,,50.00,29.00,,,,,,,,,,,,,,,,29
7344,-15280049301067,81.89,4,50,'s-Gravendijkdreef,,33.00,37.00,,32.00,,27.00,40.00,,35.00,23.00,32.00,,40.00,,,,,,,,,,,,,,,32
7382,15280049301063,93.25,4,50,'s-Gravendijkdreef,,31.00,,,19.00,,36.00,38.00,32.00,,,42.00,25.00,,,,,,,,,,,,,,,,27
7388,-15280002740355,121.53,4,50,'s-Gravendijkdreef,,38.00,38.00,,,,30.00,48.00,29.00,40.00,,,,40.00,34.00,40.00,42.00,35.00,,,,,45.00,50.00,,,43.00,,34
7395,-15280049301066,92.69,4,50,'s-Gravendijkdreef,,34.00,36.00,,22.00,,21.00,47.00,,35.00,19.00,26.00,,40.00,29.00,24.00,35.00,28.00,,,,35.00,43.00,47.00,,,32.00,,31
7397,15280051025652,58.65,4,50,Tafelbergweg,,50.00,48.00,,,52.00,52.00,45.00,59.00,51.00,56.00,46.00,54.00,45.00,,,,,,,,,,,,,,,36
7406,15280051025828,66.68,4,50,Tafelbergweg,,54.00,36.00,52.00,53.00,,68.00,59.00,54.00,52.00,53.00,49.00,53.00,53.00,,,,,,,,,,,,19.00,,,49
7455,-15280002740353,136.44,4,50,'s-Gravendijkdreef,,38.00,,,,,20.00,38.00,15.00,,,55.00,,,,,,,,,,,,,,,,,23
7457,-15280049866864,26.56,4,50,'s-Gravendijkdreef,,42.00,33.00,,,4.00,,49.00,35.00,44.00,9.00,,,40.00,57.00,29.00,57.00,50.00,,49.00,,51.00,,4.00,,53.00,87.00,50,31
7458,15280001168018,27.23,4,50,Loosdrechtdreef,,22.00,,31.00,21.00,12.00,,39.00,38.00,21.00,26.00,15.00,18.00,15.00,34.00,35.00,40.00,35.00,,,,,42.00,51.00,,,42.00,,37
7465,15280001168037,177.29,4,50,Loosdrechtdreef,,42.00,44.00,41.00,36.00,40.00,34.00,42.00,46.00,45.00,44.00,48.00,44.00,39.00,,,,,,,,,,,,,,,138
7721,15280049540548,73.49,0,100,Gaasperdammerweg,,96.00,101.00,92.00,95.00,83.00,61.00,27.00,17.00,47.00,52.00,85.00,30.00,99.00,101.00,94.00,98.00,93.00,94.00,98.00,103.00,101.00,101.00,106.00,103.00,104.00,83.00,87,1052
7479,15280001168015,27.44,4,50,Loosdrechtdreef,,33.00,6.00,31.00,37.00,34.00,35.00,32.00,40.00,40.00,39.00,38.00,37.00,26.00,,,,,,,,,,,,,,,138
7482,15280000286254,7.96,4,50,AnonymousRoadnl14155100,,122.00,97.00,71.00,71.00,32.00,51.00,34.00,23.00,37.00,28.00,27.00,44.00,62.00,,,,,,,,,,,,,,,20
7485,15280049299516,26.00,4,50,Loosdrechtdreef,,40.00,114.00,72.00,88.00,34.00,37.00,39.00,36.00,34.00,54.00,68.00,30.00,48.00,,,,,,,,,,,,,,,306
7497,-15280002740318,13.17,4,50,'s-Gravendijkdreef,,40.00,34.00,,,,13.00,49.00,33.00,36.00,,,,40.00,117.00,56.00,116.00,30.00,31.00,112.00,116.00,108.00,102.00,109.00,114.00,114.00,104.00,32,33
7498,15280001156429,13.69,4,50,Loosdrechtdreef,,40.00,114.00,71.00,78.00,30.00,44.00,34.00,37.00,28.00,51.00,32.00,29.00,49.00,33.00,35.00,42.00,35.00,,,,,42.00,51.00,,,42.00,,327
7500,15280000286250,7.64,4,50,AnonymousRoadnl14155098,,42.00,114.00,72.00,88.00,30.00,44.00,33.00,40.00,37.00,77.00,36.00,24.00,49.00,,,,,,,,,,,,,,,295
7507,15280049496407,186.64,4,100,AnonymousRoadnl14154661,,63.00,66.00,68.00,65.00,64.00,55.00,75.00,65.00,62.00,76.00,61.00,64.00,68.00,,,32.00,,28.00,19.00,28.00,,,,,,32.00,,279
7516,15280049901243,69.94,0,100,Ringweg-Zuid,,89.00,87.00,86.00,85.00,89.00,85.00,91.00,89.00,88.00,87.00,88.00,91.00,95.00,,,,,,,,,,,,,,,3020
7518,15280049429914,45.36,4,80,Johannes Blookerweg,,36.00,39.00,40.00,20.00,45.00,31.00,27.00,38.00,37.00,42.00,39.00,39.00,43.00,38.00,48.00,44.00,38.00,48.00,40.00,41.00,37.00,41.00,42.00,,45.00,23.00,,278
7522,15280049813564,24.11,4,80,AnonymousRoadnl14154666,,38.00,44.00,38.00,39.00,39.00,119.00,45.00,40.00,40.00,46.00,40.00,44.00,39.00,,,,,,,,,,,,,,,199
7529,15280000351047,10.76,4,80,Johannes Blookerweg,,34.00,37.00,28.00,27.00,33.00,31.00,27.00,41.00,48.00,41.00,37.00,37.00,40.00,39.00,52.00,43.00,35.00,42.00,39.00,36.00,33.00,37.00,39.00,,47.00,46.00,,271
7531,15280049906402,199.46,4,130,AnonymousRoadnl14154666,,45.00,48.00,46.00,45.00,47.00,119.00,54.00,46.00,47.00,50.00,50.00,50.00,48.00,50.00,54.00,46.00,76.00,49.00,48.00,51.00,52.00,,46.00,47.00,46.00,,50,199
7546,15280049496408,75.84,4,80,AnonymousRoadnl14154661,,42.00,47.00,49.00,44.00,44.00,34.00,41.00,47.00,49.00,51.00,48.00,46.00,45.00,26.00,,,,,,,,,,,,,,278
7552,15280002474645,69.92,0,100,AnonymousRoadnl10154422,,96.00,99.00,101.00,97.00,98.00,99.00,93.00,92.00,92.00,81.00,42.00,60.00,50.00,90.00,100.00,100.00,97.00,100.00,102.00,100.00,97.00,97.00,103.00,106.00,98.00,103.00,106,1357
7553,15280000351029,82.95,4,100,AnonymousRoadnl14154661,,71.00,73.00,80.00,73.00,75.00,70.00,75.00,70.00,64.00,83.00,77.00,71.00,72.00,23.00,,,,,,,,,,,,,,281
7556,15280000350981,334.26,0,100,Ringweg-Zuid,,98.00,100.00,98.00,99.00,98.00,100.00,95.00,95.00,97.00,98.00,99.00,99.00,100.00,,,,,,,,,,,,,,,2469
7565,-15280049615950,47.91,4,80,Johannes Blookerweg,,47.00,52.00,51.00,46.00,49.00,48.00,58.00,49.00,,48.00,47.00,54.00,46.00,60.00,53.00,51.00,82.00,55.00,69.00,50.00,64.00,,47.00,55.00,60.00,46.00,67,201
7566,15280049615950,47.91,4,80,Johannes Blookerweg,,44.00,55.00,49.00,27.00,46.00,31.00,42.00,48.00,44.00,52.00,44.00,51.00,52.00,48.00,40.00,55.00,47.00,42.00,46.00,48.00,54.00,38.00,46.00,,58.00,44.00,,280
7567,-15280049586473,99.22,0,100,Ringweg-Zuid,,95.00,98.00,96.00,97.00,95.00,98.00,95.00,93.00,96.00,95.00,97.00,96.00,97.00,100.00,101.00,100.00,99.00,100.00,100.00,100.00,100.00,98.00,100.00,100.00,100.00,101.00,101,2678
7568,15280000351026,56.98,4,100,AnonymousRoadnl14154676,,75.00,84.00,81.00,79.00,68.00,79.00,85.00,71.00,76.00,95.00,74.00,85.00,75.00,87.00,81.00,70.00,76.00,67.00,81.00,81.00,,83.00,66.00,,76.00,,70,175
7569,15280000351027,23.80,4,100,AnonymousRoadnl14154676,,68.00,84.00,81.00,64.00,62.00,76.00,85.00,70.00,67.00,78.00,67.00,84.00,73.00,87.00,72.00,63.00,76.00,59.00,69.00,70.00,,80.00,67.00,,71.00,,70,176
7570,15280049807340,193.17,4,100,AnonymousRoadnl14154676,,41.00,28.00,33.00,36.00,49.00,43.00,44.00,37.00,46.00,57.00,45.00,50.00,83.00,39.00,45.00,42.00,76.00,44.00,43.00,49.00,,54.00,54.00,,49.00,,49,174
7571,15280049807402,327.46,0,100,Ringweg-Zuid,,94.00,93.00,95.00,91.00,91.00,92.00,94.00,95.00,95.00,91.00,98.00,97.00,99.00,95.00,96.00,101.00,97.00,95.00,96.00,99.00,99.00,96.00,100.00,101.00,97.00,100.00,97,2754
7572,-15280049615949,12.17,4,80,Johannes Blookerweg,,48.00,52.00,50.00,41.00,50.00,47.00,58.00,52.00,,49.00,47.00,54.00,49.00,60.00,60.00,51.00,82.00,52.00,69.00,50.00,64.00,,50.00,56.00,57.00,42.00,67,201
7573,15280049615949,12.17,4,80,Johannes Blookerweg,,47.00,56.00,51.00,20.00,47.00,31.00,47.00,48.00,50.00,63.00,55.00,49.00,52.00,51.00,40.00,55.00,48.00,42.00,48.00,49.00,54.00,37.00,50.00,,58.00,44.00,,279
7574,15280001669347,48.66,4,80,Johannes Blookerweg,,37.00,46.00,24.00,20.00,47.00,45.00,21.00,32.00,44.00,46.00,21.00,48.00,43.00,,15.00,,,,,,,,,,,,,280
7577,-15280049319166,173.95,0,100,Ringweg-Zuid,,95.00,97.00,96.00,93.00,96.00,97.00,95.00,93.00,97.00,96.00,97.00,96.00,97.00,,,,29.00,,,,,,,,,,,2680
7580,-15280001669342,120.47,4,50,Van Marwijk Kooystraat,,44.00,54.00,37.00,45.00,51.00,37.00,52.00,45.00,43.00,41.00,49.00,49.00,46.00,,,,,,,25.00,,,,,,50.00,,307
7585,15280049787652,12.18,0,100,Ringweg-Zuid,,94.00,96.00,97.00,96.00,91.00,92.00,96.00,98.00,97.00,93.00,96.00,99.00,100.00,,,,,,,,,,,,,,,2931
7588,15280049807401,39.92,0,100,Ringweg-Zuid,,95.00,96.00,97.00,98.00,92.00,92.00,96.00,99.00,97.00,92.00,98.00,100.00,101.00,,,,,,,,,,,,,,,2756
7591,15280002119699,81.44,4,50,Verlengde van Marwijk Kooystraat,,50.00,53.00,57.00,53.00,58.00,54.00,49.00,58.00,48.00,54.00,62.00,51.00,63.00,,14.00,,,,,,,,,,,,,313
7599,15280000351024,59.34,4,130,AnonymousRoadnl14154670,,65.00,68.00,67.00,73.00,74.00,67.00,69.00,66.00,78.00,70.00,69.00,58.00,75.00,,21.00,,,,,,,,,,,,,264
7604,15280049906403,27.94,4,130,AnonymousRoadnl14154666,,59.00,61.00,65.00,59.00,55.00,119.00,70.00,68.00,77.00,79.00,65.00,68.00,68.00,,18.00,,,,,,,,,,,,,201
7609,15280000351025,69.43,4,130,AnonymousRoadnl14154670,,67.00,72.00,70.00,69.00,77.00,68.00,69.00,67.00,78.00,71.00,72.00,63.00,86.00,,,,,,,,,,,,,,,265
7611,-15280001669345,56.94,4,80,Johannes Blookerweg,,45.00,48.00,44.00,41.00,45.00,52.00,56.00,46.00,45.00,49.00,44.00,51.00,46.00,,,,,,,,,,,,,,,199
7613,15280001669345,56.94,4,80,Johannes Blookerweg,,44.00,40.00,48.00,20.00,47.00,31.00,47.00,44.00,40.00,56.00,51.00,49.00,49.00,,,,,,,,,,,,,,,280
7616,15280049402985,41.53,4,80,Johannes Blookerweg,,37.00,44.00,34.00,37.00,39.00,38.00,46.00,40.00,40.00,47.00,40.00,44.00,36.00,,25.00,,22.00,,,,,,,,,,,198
7622,-15280049586474,43.85,0,100,Ringweg-Zuid,,96.00,99.00,96.00,97.00,95.00,99.00,95.00,94.00,96.00,97.00,98.00,97.00,98.00,,,,,,,,,,,,,,,2678
7627,15280000351021,26.29,4,130,AnonymousRoadnl14154666,,64.00,68.00,70.00,69.00,64.00,119.00,70.00,68.00,77.00,79.00,73.00,70.00,68.00,,,,,,,27.00,,,,,,50.00,,201
7632,15280000351044,35.29,4,80,Johannes Blookerweg,,47.00,56.00,51.00,20.00,47.00,31.00,47.00,48.00,50.00,60.00,51.00,49.00,51.00,52.00,45.00,55.00,50.00,52.00,52.00,53.00,51.00,46.00,50.00,,56.00,45.00,,278
7633,-15280000351044,35.29,4,80,Johannes Blookerweg,,48.00,50.00,50.00,41.00,49.00,44.00,58.00,52.00,,50.00,46.00,56.00,49.00,60.00,60.00,51.00,82.00,52.00,52.00,50.00,61.00,,52.00,57.00,56.00,42.00,52,200
7634,15280002364663,59.75,0,100,Ringweg-Zuid,,95.00,97.00,94.00,95.00,94.00,94.00,90.00,92.00,96.00,94.00,97.00,93.00,94.00,97.00,100.00,97.00,101.00,98.00,99.00,101.00,95.00,100.00,101.00,99.00,100.00,98.00,102,2757
7637,15280049564808,61.71,0,100,Ringweg-Zuid,,89.00,87.00,84.00,82.00,87.00,86.00,89.00,86.00,89.00,88.00,90.00,93.00,92.00,90.00,94.00,98.00,96.00,92.00,91.00,97.00,97.00,94.00,99.00,100.00,98.00,97.00,96,3022
7642,15280049564809,38.13,0,100,Ringweg-Zuid,,90.00,88.00,86.00,83.00,87.00,87.00,90.00,87.00,92.00,88.00,92.00,94.00,94.00,91.00,94.00,98.00,96.00,92.00,91.00,98.00,97.00,94.00,98.00,100.00,99.00,100.00,96,3019
7643,15280002064063,82.32,4,50,Spaklerweg,,50.00,51.00,50.00,52.00,55.00,52.00,55.00,53.00,69.00,51.00,63.00,53.00,50.00,59.00,44.00,51.00,51.00,52.00,50.00,50.00,55.00,54.00,54.00,53.00,66.00,58.00,51,193
7646,15280000350966,12.91,0,100,Ringweg-Zuid,,95.00,98.00,94.00,96.00,95.00,95.00,91.00,92.00,96.00,94.00,98.00,93.00,94.00,97.00,100.00,98.00,99.00,98.00,99.00,101.00,95.00,99.00,101.00,98.00,101.00,99.00,104,2757
7649,15280001670993,106.66,4,50,Spaklerweg,,50.00,56.00,42.00,54.00,,62.00,52.00,58.00,51.00,42.00,55.00,55.00,52.00,56.00,39.00,57.00,61.00,56.00,55.00,60.00,56.00,71.00,61.00,72.00,45.00,,39,171
7654,15280000350988,13.04,0,100,Ringweg-Zuid,,88.00,87.00,84.00,84.00,87.00,85.00,88.00,85.00,88.00,87.00,88.00,91.00,91.00,90.00,94.00,95.00,93.00,90.00,95.00,95.00,94.00,94.00,97.00,99.00,98.00,97.00,96,3022
