id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
4305,83,91,84,81,87,80,74,58,71,80,72,71,77,,,,,,,,,,,,,,,100,4,AnonymousRoadnl14153350,196
4308,26,154,50,11,146,19,14,12,39,18,46,27,23,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14153349,85
4309,83,91,84,82,88,80,74,58,70,81,72,71,77,79,,72,89,69,89,84,86,86,93,91,89,83,87,100,4,AnonymousRoadnl14153350,195
4312,35,31,33,34,20,28,29,21,19,27,26,24,22,,,,,,,,,,,,,,,50,4,Muntbergweg,290
4313,27,20,7,20,7,21,6,10,34,16,14,45,13,25,10,14,13,46,34,4,14,33,62,26,16,,19,50,4,Holterbergweg,123
4314,83,90,84,81,87,80,74,58,70,80,72,71,77,79,,72,88,69,89,84,86,86,93,91,88,83,87,100,4,AnonymousRoadnl14153350,195
4315,56,53,55,60,51,58,67,55,50,68,58,56,58,61,58,65,53,45,54,,61,47,72,63,54,55,113,50,4,Holterbergweg,132
4316,94,95,89,94,95,87,84,43,57,82,83,80,85,90,92,89,89,87,102,96,101,101,99,103,98,98,97,100,0,Gaasperdammerweg,669
4319,94,95,89,94,95,87,86,49,57,82,83,80,85,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,669
4321,85,92,106,86,94,99,99,83,80,86,77,82,94,30,23,35,23,23,26,6,9,,34,31,18,23,,100,0,Gaasperdammerweg,209
4323,68,154,75,78,146,67,69,68,57,70,72,62,75,75,71,63,,60,63,58,,,,,,62,66,100,4,AnonymousRoadnl14153349,94
4325,84,92,91,85,85,96,98,88,85,81,80,87,83,90,87,96,75,72,83,182,81,89,114,89,108,93,87,100,0,Gaasperdammerweg,309
4326,45,43,43,29,39,29,44,37,32,58,37,46,43,37,49,59,32,35,45,,37,33,66,34,55,14,101,50,4,Holterbergweg,131
4327,51,154,54,59,146,48,56,48,48,55,53,60,47,75,49,54,,50,51,44,,,,,,42,51,100,4,AnonymousRoadnl14153349,94
4329,72,154,83,87,146,72,78,75,60,70,78,73,93,75,77,78,,66,72,60,,,,,,69,70,100,4,AnonymousRoadnl14153349,96
4330,39,46,30,15,6,38,37,36,40,15,44,45,29,28,25,30,27,33,36,40,18,29,62,37,42,,15,50,4,Holterbergweg,144
4331,90,94,89,93,92,86,81,67,78,82,79,79,85,84,92,87,88,84,96,92,94,102,94,103,97,97,95,100,0,Gaasperdammerweg,862
4334,72,154,83,80,146,71,77,75,60,70,79,73,93,,,,,,,,,,,,,,,100,4,AnonymousRoadnl14153349,94
4337,72,155,83,80,146,71,78,75,60,70,79,73,93,,,,,,,,,,,,,,,100,4,AnonymousRoadnl14153349,94
4339,42,46,41,29,35,39,61,36,32,42,42,42,23,,,,,,,,,,,,,,,50,4,Holterbergweg,148
4348,41,55,39,24,23,42,42,41,45,49,44,49,41,47,40,35,30,51,42,40,31,17,64,41,45,,19,50,4,Holterbergweg,154
4349,86,92,106,86,94,96,99,83,80,86,77,82,94,98,87,98,87,79,86,182,103,89,114,90,103,94,110,100,0,Gaasperdammerweg,209
4404,42,20,35,43,39,38,41,41,41,40,42,46,43,45,45,41,35,42,47,51,49,47,44,57,46,46,47,50,3,IJburglaan,53
4363,92,95,90,94,95,87,90,68,78,85,83,80,85,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,683
4367,51,61,47,49,63,50,58,56,43,54,43,44,51,16,21,,20,27,,,25,27,,,,,,50,4,Holterbergweg,153
4369,35,32,17,19,32,35,37,26,14,34,33,12,22,22,25,,21,24,,,24,25,27,,2,,,50,4,Holterbergweg,158
4380,85,92,96,88,94,90,86,83,80,86,82,82,97,91,83,87,82,81,84,87,103,89,111,91,102,91,86,100,0,Gaasperdammerweg,327
4384,88,92,97,88,90,90,88,86,87,86,89,92,92,92,89,89,90,91,89,87,92,91,96,103,98,91,97,100,0,Gaasperdammerweg,534
4385,31,,,48,12,38,36,34,,3,35,61,,16,33,23,40,,44,,39,37,,23,37,38,,50,3,Pampuslaan,28
4388,37,30,34,33,24,33,34,34,29,33,25,29,32,35,37,30,31,38,43,51,44,44,36,43,46,34,44,50,3,Pampuslaan,17
4389,41,,45,47,,38,,22,,31,42,33,36,48,,48,,,,,,,33,,44,31,,50,2,Wibautstraat,453
4395,39,,,,,,,,25,,,,,,,,,,,,,,,,,,,50,2,Wibautstraat,452
4398,36,,44,44,40,47,44,55,,45,43,43,19,,37,43,50,45,46,32,54,45,43,37,41,40,,50,3,IJburglaan,60
4401,37,,10,22,20,,,,26,,,,24,,,,,,21,,,,,,22,,22,50,3,IJburglaan,53
4405,45,45,39,48,41,52,,44,47,42,44,41,44,40,34,51,6,,,,30,47,33,,45,,,50,2,Wibautstraat,474
4407,30,,,,,,,,,,17,,21,,,,,,,,,14,,,,,,50,2,Wibautstraat,444
4408,34,,,6,,,,,,,,,3,4,53,2,,,,,,,,,,,,50,3,Pampuslaan,45
4411,40,,44,45,41,50,49,56,,46,42,49,19,,39,45,51,42,52,,50,41,44,31,42,40,,50,3,IJburglaan,46
4412,39,,44,45,41,50,49,56,,46,42,49,19,,39,45,51,42,52,,52,42,44,31,41,40,,50,3,IJburglaan,46
4415,42,45,39,48,40,52,,44,40,38,44,42,44,40,34,52,6,,,,30,47,33,,45,,,50,3,IJburglaan,53
4416,63,60,61,53,57,56,52,58,51,58,58,57,56,49,72,57,56,59,51,57,60,69,73,61,50,,62,50,3,Burgemeester Stramanweg,107
4422,53,,,51,,68,52,52,48,,44,66,50,55,53,,49,40,54,52,49,,68,,,,,50,4,AnonymousRoadnl14153747,20
4423,30,25,,,,,,,18,,,,,17,,,,,,,,,,,,,,50,3,Pampuslaan,24
4425,38,,,38,,44,38,40,28,,33,44,36,42,39,41,38,40,40,37,49,,46,,,,,50,4,AnonymousRoadnl14153747,21
4429,62,62,64,58,55,57,54,56,50,58,59,60,54,54,60,56,57,50,54,58,60,63,73,61,50,,66,50,3,Burgemeester Stramanweg,127
4432,66,76,72,73,67,67,67,66,59,68,76,68,68,71,69,64,67,72,75,63,62,97,67,63,,71,66,50,3,Burgemeester Stramanweg,466
4436,62,61,64,54,57,56,53,58,51,58,57,58,53,54,61,55,56,49,53,58,60,63,72,61,50,,62,50,3,Burgemeester Stramanweg,127
4438,67,74,69,74,66,67,65,56,58,65,71,66,71,71,70,63,62,67,75,63,63,96,67,60,,71,64,50,3,Burgemeester Stramanweg,467
4449,77,76,79,76,80,80,82,79,75,84,75,79,86,74,78,93,82,83,107,99,84,84,,83,80,83,,100,4,AnonymousRoadnl14153622,309
4450,37,,,,,,,,,,,,,,,,,,,,39,,,,,,,50,3,IJburglaan,46
4452,88,88,96,87,90,87,85,85,85,87,87,91,88,88,90,90,98,95,93,100,92,96,,120,84,94,,100,0,AnonymousRoadnl10153623,234
4454,46,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,Wibautstraat,484
4456,93,90,98,95,93,92,93,89,93,93,93,94,94,93,91,97,98,103,96,102,92,98,,121,84,94,,100,0,AnonymousRoadnl10153623,235
4459,65,70,68,64,65,54,48,51,54,58,67,59,66,71,68,61,62,65,75,64,67,94,67,62,,73,63,80,3,Burgemeester Stramanweg,475
4461,89,84,101,101,88,93,89,100,92,92,87,93,88,98,92,93,86,91,87,97,89,92,98,105,95,89,87,100,0,A9,424
4464,62,56,62,53,54,55,50,56,56,55,56,54,52,52,72,56,51,47,51,57,60,60,73,55,49,,64,50,3,Burgemeester Stramanweg,107
4468,21,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,Wibautstraat,452
4474,46,62,42,46,52,50,54,47,52,63,21,37,35,39,42,43,38,22,41,44,52,62,35,48,40,,64,50,4,Holterbergweg,93
4476,94,95,93,91,96,93,93,97,96,98,96,95,95,91,94,94,96,95,92,101,95,105,99,98,101,98,100,100,0,A9,1552
4478,37,57,42,41,34,50,48,45,52,52,21,28,39,30,41,38,40,10,25,38,48,52,31,42,42,,64,50,4,Holterbergweg,177
4480,95,97,95,92,98,95,96,99,97,98,96,96,95,96,95,93,99,98,95,101,97,105,99,98,103,96,101,100,0,A9,1551
4482,22,28,37,29,23,23,35,35,38,38,39,32,37,31,14,30,28,7,32,17,38,12,15,32,,,,50,4,AnonymousRoadnl14153758,223
4484,96,98,95,93,96,95,97,97,96,98,95,96,98,97,95,97,99,99,95,101,98,104,102,98,102,99,103,100,0,A9,1548
4486,33,34,55,40,34,,48,33,53,52,31,40,51,30,9,38,36,7,12,38,24,52,,,42,,,50,4,AnonymousRoadnl14153759,85
4488,96,94,95,103,98,99,93,104,89,94,93,101,107,100,95,102,99,98,93,106,95,97,108,107,102,103,92,100,0,A9,420
4490,36,35,55,41,37,,48,36,53,52,49,40,51,24,32,38,36,7,42,44,59,52,,,42,,,50,4,AnonymousRoadnl14153759,86
4492,93,91,95,109,94,98,89,102,96,94,89,100,104,100,93,100,97,93,91,102,94,93,102,108,92,98,88,100,0,A9,420
4495,37,15,37,29,37,41,37,39,30,22,38,40,39,39,32,41,33,44,37,34,11,29,66,73,18,,100,50,4,Holterbergweg,159
4500,33,23,38,17,32,41,14,39,30,12,38,42,40,40,31,41,24,20,35,32,17,47,66,73,9,,100,50,4,Holterbergweg,143
4502,65,74,63,65,64,71,71,70,59,63,62,70,62,65,64,69,65,80,80,74,,71,,,,,,100,4,AnonymousRoadnl14153622,148
4505,32,,32,43,18,41,,18,,38,33,37,32,40,38,49,,,,,25,29,30,,47,,,50,3,Pampuslaan,51
4510,95,91,89,94,93,89,90,90,92,95,95,91,98,91,96,97,96,106,96,99,100,104,102,100,97,97,81,80,0,A9,796
4512,66,76,71,71,67,67,67,67,61,68,77,68,68,71,69,65,67,72,75,63,62,96,67,67,,71,66,50,3,Burgemeester Stramanweg,466
4514,97,93,92,98,96,93,96,90,94,97,98,96,99,93,96,98,97,112,99,99,102,104,102,104,97,98,81,100,0,A9,803
4515,97,95,100,96,95,96,96,96,94,90,93,92,80,48,76,90,100,100,99,98,105,96,97,101,97,101,94,100,0,AnonymousRoadnl10153613,1454
4517,46,60,44,46,46,50,50,47,49,50,21,43,43,38,42,41,38,30,39,50,53,62,39,50,40,,64,50,4,Holterbergweg,93
4519,98,96,93,100,97,93,102,92,96,98,98,98,100,93,96,101,97,113,99,101,101,102,100,104,101,98,81,100,0,A9,804
4521,23,23,13,17,31,35,9,34,26,15,32,31,35,30,31,36,24,20,27,18,17,47,67,73,9,,100,50,4,Holterbergweg,143
4523,97,96,94,98,96,95,101,95,96,91,95,94,96,90,95,98,99,102,98,100,104,100,98,103,99,99,93,100,0,A9,2258
4525,44,57,47,44,40,49,46,47,46,39,21,43,39,40,41,40,38,22,41,50,53,62,49,51,36,,56,50,4,Burgemeester Stramanweg,93
4527,98,95,95,98,95,95,100,96,96,93,96,95,98,90,96,98,99,101,99,100,104,100,98,102,99,100,94,100,0,A9,2258
4530,30,22,23,35,25,16,28,16,25,9,17,20,22,34,30,16,5,6,15,34,11,37,,37,39,,31,80,3,AnonymousRoadnl13153743,321
4531,66,66,72,65,65,68,76,63,59,57,53,65,69,71,66,66,21,49,49,75,77,74,,72,71,,75,80,3,AnonymousRoadnl13153743,323
4532,25,23,43,40,14,19,8,50,24,63,8,22,61,25,14,16,,2,,20,55,26,58,44,27,,36,80,3,Burgemeester Stramanweg,132
4533,57,52,56,55,51,52,55,55,54,57,46,54,55,58,53,52,61,56,69,69,,66,,55,,63,59,130,3,AnonymousRoadnl13153742,176
4539,58,58,,73,63,70,,,61,61,58,57,58,60,63,61,62,,,68,65,78,,62,56,62,,50,4,Tafelbergweg,58
4540,36,,,,,6,,,,17,,,,,14,,,,,,,24,,,,,,50,3,Muiderlaan,24
4542,57,82,52,59,48,59,55,56,58,61,61,58,71,62,61,54,60,54,48,75,55,55,64,,54,57,68,50,4,Tafelbergweg,88
4543,28,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Muiderlaan,34
4552,38,,10,,,,,,,,14,,,15,,,12,,,,,,,12,,,,50,3,Muiderlaan,34
4557,34,,,,,,,,,8,21,,,,,,,,,,,17,,,,,,50,3,Pampuslaan,24
4563,35,,,,,,,,18,,,,,,,,,27,,,10,11,,12,,,,50,3,Pampuslaan,21
4565,51,,,,,,,,,,,,,,,,14,,,,,,,,,,,50,3,Muiderlaan,35
4567,51,49,,57,39,74,56,49,,,46,51,,,50,70,53,,62,50,52,59,,50,48,58,,50,3,Muiderlaan,34
4573,35,38,22,16,21,18,28,44,16,24,32,32,21,38,28,29,31,34,37,45,39,34,37,31,42,43,45,50,3,Muiderlaan,20
4577,35,,,,,,,,,,,,,,31,17,13,,,,,11,,,,,,50,3,Muiderlaan,21
4582,56,58,,71,61,67,69,,56,57,52,53,55,55,62,56,52,,,66,65,78,,60,54,59,,50,4,Tafelbergweg,61
4584,53,57,50,57,47,56,52,51,52,56,51,51,54,54,53,52,60,53,48,56,55,54,68,,48,64,53,50,4,Tafelbergweg,92
4587,39,,,15,,,,14,,,,,2,,,,,,,,18,,,,,,30,50,3,Muiderlaan,36
4591,36,,,,,,,,,,,,,,,,14,,,,,,,,,,,50,3,Pampuslaan,23
4595,31,3,,,,,,,,,18,,,23,,,18,,,,,,,23,,,,50,3,Muiderlaan,35
4607,51,25,38,64,59,64,69,,56,51,41,51,49,52,26,42,30,,,60,53,74,,54,48,46,,50,4,Tafelbergweg,61
4609,17,18,14,19,30,23,9,11,8,5,6,7,17,4,17,11,15,38,48,33,18,28,14,,17,22,10,50,4,Tafelbergweg,118
4613,56,55,49,54,53,48,55,44,11,21,3,8,18,23,54,52,54,51,53,54,62,72,63,63,55,57,61,80,4,AnonymousRoadnl10152928,194
4621,21,16,25,10,11,21,27,10,6,8,3,8,16,9,15,32,19,25,17,20,13,44,17,56,16,35,44,80,4,AnonymousRoadnl10152928,195
4623,67,65,70,66,69,71,72,68,70,67,68,69,71,67,70,73,66,67,66,85,73,71,,72,75,72,,120,4,AnonymousRoadnl14153622,303
4632,58,53,62,58,57,58,65,60,62,57,55,60,58,57,59,59,56,59,54,73,59,60,,59,64,62,,80,4,AnonymousRoadnl14153622,304
4640,50,56,50,56,48,49,52,51,52,54,48,49,51,54,49,49,58,53,48,56,50,54,60,,50,62,50,50,4,Tafelbergweg,94
4642,54,49,20,67,61,64,69,,56,54,50,53,53,55,62,54,46,,,63,56,74,,57,54,59,,50,4,Tafelbergweg,61
4655,48,48,47,54,46,42,52,47,51,51,42,42,44,49,43,49,56,53,48,51,47,54,60,,50,58,51,50,4,Tafelbergweg,94
4692,13,8,10,13,6,11,20,12,4,9,5,17,4,8,21,13,26,23,25,5,34,19,20,10,17,12,24,50,4,Meibergdreef,244
4694,25,15,32,24,23,22,31,24,12,10,12,13,25,15,29,17,28,,29,46,19,21,38,40,12,33,40,50,4,Meibergdreef,297
4695,29,31,25,23,32,10,9,4,10,7,5,5,6,8,9,14,16,12,25,33,35,31,38,46,39,31,44,50,4,Meibergdreef,241
4697,38,37,39,43,46,49,20,,35,37,31,36,29,30,29,31,29,,,44,50,51,,56,,33,,50,4,Tafelbergweg,87
4698,35,39,33,33,40,37,29,34,28,9,19,24,29,10,34,37,38,40,44,31,31,,41,59,6,33,52,50,4,Meibergdreef,221
4699,54,53,55,55,55,55,58,57,62,57,53,59,52,51,57,56,53,57,54,73,58,54,,57,57,55,,80,4,AnonymousRoadnl14153622,303
4707,34,39,39,38,44,46,41,48,31,17,39,36,37,46,43,10,36,52,26,23,40,27,,42,38,21,,50,4,Meibergdreef,308
4709,43,48,40,44,49,46,46,54,48,47,46,48,40,48,44,28,49,53,48,39,45,51,,36,45,39,,80,4,AnonymousRoadnl14153622,303
4710,29,39,16,14,11,37,9,,17,23,28,32,2,27,32,30,39,,49,34,16,5,,,6,33,,50,4,Snijdersbergweg,114
4711,43,44,47,45,42,42,29,13,20,13,5,9,5,9,37,29,39,41,47,48,49,39,45,58,46,45,54,50,4,Meibergdreef,238
4712,37,28,4,39,39,50,45,47,37,13,39,39,33,,44,11,31,28,49,16,40,52,,,38,,,50,4,Snijdersbergweg,102
4715,41,37,43,47,43,44,42,37,41,38,31,24,42,42,43,42,45,,29,49,41,41,44,51,49,58,36,50,4,Meibergdreef,297
4717,29,41,39,25,36,37,36,8,30,17,25,32,31,37,22,22,29,38,41,41,44,10,14,13,17,47,36,50,4,Muntbergweg,284
4722,32,43,45,44,33,39,38,41,19,34,25,33,31,39,40,33,29,38,41,41,44,20,23,9,17,38,36,50,4,Meibergdreef,248
4724,20,32,33,37,26,40,4,32,17,32,38,29,43,29,9,4,26,4,22,40,55,34,17,15,,47,41,50,4,Muntbergweg,283
4725,34,37,44,35,36,37,14,17,29,12,31,19,8,29,18,33,28,34,41,38,43,26,23,41,27,39,33,50,4,Muntbergweg,327
4727,46,48,46,44,39,45,14,13,11,12,12,18,12,13,10,20,21,25,47,47,47,45,54,49,54,55,50,50,4,Muntbergweg,328
4728,33,37,37,38,41,40,38,41,33,37,37,29,38,33,38,36,38,,8,40,29,34,27,43,29,34,41,50,4,Meibergdreef,298
4729,29,16,57,35,35,9,3,44,8,34,40,,47,9,23,4,19,9,22,31,55,,41,15,,48,,50,4,Muntbergweg,186
4775,37,,18,24,,,23,38,24,,,35,38,,19,46,,,32,,29,,,,,34,,50,4,Dubbelinkdreef,70
4776,38,41,34,41,25,6,31,,17,39,33,,15,44,49,34,44,46,19,33,33,39,,43,45,42,46,50,3,Daalwijkdreef,86
4779,47,,35,58,,,23,44,42,,,50,,,42,48,,,40,,48,,,,,,51,50,4,Dubbelinkdreef,66
4780,48,58,51,49,47,41,35,,42,45,45,52,,34,47,25,68,46,52,,,44,,,49,,,50,4,Dubbelinkdreef,52
4781,27,19,27,33,22,25,27,,39,24,28,28,,20,26,24,18,26,38,,,30,,,30,,,50,4,Dubbelinkdreef,58
4782,39,37,30,28,60,18,31,35,26,24,37,,32,40,25,30,42,48,27,39,38,41,,46,38,40,46,50,3,Daalwijkdreef,138
4784,37,41,39,32,10,32,33,64,39,16,29,21,45,42,52,36,22,26,38,30,43,46,51,33,48,43,33,50,3,Daalwijkdreef,91
4788,24,,,24,,,23,,9,,,36,,,,,,,25,,,,,,,,,50,4,Dubbelinkdreef,21
4789,40,43,34,35,18,36,28,55,45,27,36,25,23,45,42,46,61,27,42,,56,39,44,51,41,60,37,50,3,Daalwijkdreef,90
4794,24,,14,21,22,21,21,,42,13,28,33,14,15,29,23,32,19,,,,22,,,36,,,50,4,Dubbelinkdreef,30
4795,37,38,38,26,25,30,33,,36,33,33,35,32,41,41,37,45,48,35,38,39,40,,43,46,42,48,50,3,Daalwijkdreef,114
4798,40,44,,30,,30,23,43,30,34,,37,,38,,44,50,,38,,55,37,,48,,51,29,50,3,Daalwijkdreef,78
4799,42,,40,43,42,47,17,43,42,39,41,47,41,42,44,,42,47,51,40,48,61,44,49,61,43,44,50,4,Churchill-Laan,95
4803,48,42,50,52,46,51,41,24,48,51,38,46,60,47,42,45,46,54,55,44,48,56,,61,55,50,59,50,3,Daalwijkdreef,113
4804,42,,42,50,43,54,20,43,37,44,39,43,47,39,44,,43,49,48,41,49,66,43,44,48,42,48,50,4,Churchill-Laan,97
4805,23,,23,26,15,17,22,18,,29,19,18,18,17,19,,19,21,17,44,12,25,27,21,27,36,14,50,4,Churchill-Laan,98
4806,47,44,43,47,44,50,37,24,43,46,41,21,52,41,39,47,45,52,51,43,45,52,,54,52,49,56,50,3,Daalwijkdreef,116
4807,33,40,14,21,22,15,17,48,40,13,28,34,14,36,29,50,48,19,38,,63,22,41,54,36,59,15,50,3,Daalwijkdreef,110
4808,20,7,15,21,16,25,14,19,26,25,15,26,38,15,17,36,25,14,18,30,17,44,34,25,23,31,31,50,4,Churchill-Laan,97
4815,45,43,45,51,44,52,40,22,43,49,35,50,57,48,45,41,42,53,57,46,48,54,,58,52,54,58,50,3,Daalwijkdreef,113
4820,39,,23,43,40,49,17,39,20,33,13,42,30,40,40,,43,39,41,39,46,47,44,49,72,44,40,50,4,Churchill-Laan,93
4821,47,41,50,51,46,51,41,24,45,49,37,52,58,45,44,45,46,54,57,45,48,56,,61,52,54,58,50,3,Daalwijkdreef,113
4932,24,43,31,17,33,36,30,,24,15,33,20,6,30,14,22,18,33,20,23,35,,42,38,51,36,50,50,4,Hoogoorddreef,60
4937,28,46,31,12,30,45,28,,30,18,29,21,14,33,,30,23,,34,,,,,,,,25,50,4,Hoogoorddreef,61
4987,31,48,23,33,32,45,35,,29,37,31,21,24,40,27,28,,46,42,6,42,,40,29,48,35,52,50,4,Hoogoorddreef,57
4990,34,36,30,35,38,37,15,33,35,39,14,30,30,24,11,8,20,2,16,39,25,45,45,39,,,35,50,4,Hoogoorddreef,74
4991,31,35,31,42,43,25,15,36,37,18,15,21,14,23,21,10,23,44,37,37,29,18,58,35,,,32,50,4,Hoogoorddreef,73
4993,40,48,35,42,35,47,36,,35,40,41,21,46,33,,,27,,29,,,,,,,,25,50,4,Hoogoorddreef,56
4995,20,40,,22,43,12,15,28,30,7,47,16,61,40,40,17,7,17,10,31,29,18,58,35,,,8,50,4,Hoogoorddreef,69
5022,32,57,55,23,48,48,48,13,12,51,30,9,52,19,40,46,3,20,28,11,48,59,62,63,42,,64,50,4,Holterbergweg,156
5027,51,43,53,54,48,54,48,47,55,53,49,49,51,49,50,56,47,46,48,4,5,47,68,60,58,,99,50,4,Holterbergweg,158
5028,14,11,32,,13,35,37,32,,,12,14,8,7,6,24,28,10,10,,27,20,9,10,34,,,50,4,AnonymousRoadnl14153758,36
5031,34,57,55,31,52,48,48,16,28,51,26,14,52,20,41,44,36,20,25,38,48,58,52,65,42,,64,50,4,Holterbergweg,157
5034,13,,7,,13,,,5,,,12,28,8,2,,,,10,9,,,8,8,27,40,,,50,4,AnonymousRoadnl14153758,20
5035,39,39,42,47,41,39,41,44,39,41,49,38,44,41,40,18,38,26,28,36,35,45,40,35,53,,,50,4,AnonymousRoadnl14153758,310
5044,46,41,45,47,32,45,67,36,45,46,33,44,32,,,8,,29,25,,,43,,,,,,50,4,Holterbergweg,158
5102,36,35,42,7,45,,37,33,35,42,23,,,30,43,,38,,,40,,34,,,,,39,50,4,Boven Rijkersloot,26
5103,36,,41,50,,49,,,45,38,23,41,40,,,34,34,,39,,45,,,36,,34,39,50,4,Boven Rijkersloot,29
5110,44,53,,,51,39,50,46,52,80,51,37,,50,,,,41,,62,,47,,,,,7,50,4,Bergwijkdreef,30
5111,46,,46,55,52,,,,61,,,58,57,54,,,,64,,,50,,,47,,,51,50,4,Bergwijkdreef,36
5116,46,,42,56,20,,,,61,,,57,56,49,,,,65,,,55,,,46,,,47,50,4,Bergwijkdreef,36
5117,48,59,,,58,56,56,51,52,59,45,55,,51,,,,41,,64,,48,,,,,7,50,4,Bergwijkdreef,30
5126,47,,43,54,29,,,,61,,,57,58,52,,,,65,,,53,,,45,,,48,50,4,Bergwijkdreef,36
5127,47,53,,,58,56,56,50,52,59,47,55,,51,,,,41,,63,,49,,,,,7,50,4,Bergwijkdreef,30
5130,35,34,42,37,34,,34,31,40,55,37,,,39,,,,41,,42,,35,,,37,,,50,4,Bergwijkdreef,30
5131,43,53,23,36,57,,39,44,46,67,48,,,40,,,,41,,44,,44,,,39,,,50,4,Bergwijkdreef,29
5132,31,,29,35,40,35,40,33,29,43,30,32,41,35,,,,43,,,35,,,25,,35,33,50,4,Bergwijkdreef,51
5133,33,28,34,7,45,,47,33,33,47,27,,,24,43,,37,,,41,,33,,,,,39,50,4,Boven Rijkersloot,27
5134,34,,27,39,,48,,,39,39,23,41,37,,,32,32,,25,,46,,,36,,33,30,50,4,Boven Rijkersloot,30
5135,33,26,33,29,36,36,47,37,31,47,21,34,,30,43,,38,40,,41,,33,,29,,31,36,50,4,AnonymousRoadnl14153831,74
5191,47,,48,61,,,23,47,,,,48,,,63,46,,,44,,47,,,,,,50,50,4,Dubbelinkdreef,40
5136,31,,27,36,31,,,,32,28,23,,,,,30,30,,24,,,,,36,,30,29,50,4,AnonymousRoadnl14153831,25
5137,30,,27,35,34,35,25,43,32,32,21,23,37,36,,30,31,32,24,,46,,,36,,31,29,50,4,AnonymousRoadnl14153831,77
5138,46,,52,46,,,,,,49,,,,,,,,,,,,,,,38,,,50,4,Dalsteindreef,15
5139,45,,,48,44,49,53,46,49,47,50,53,,42,,,,,17,,,,,,,46,,50,4,Dalsteindreef,32
5140,32,,,32,27,34,32,34,34,32,29,34,,36,,,,,,,,,,,,33,,50,4,Dalsteindreef,28
5141,41,,26,40,,,,,,40,,,,,,,,,,,,,,,38,,,50,4,Dalsteindreef,15
5142,40,,44,28,52,18,,30,50,31,11,41,66,56,,,,62,,,49,,,49,,23,52,50,4,Bergwijkdreef,50
5143,49,54,15,37,55,,39,43,46,77,48,,,51,,,,41,,44,,47,,,38,,,50,4,Bergwijkdreef,29
5144,37,,42,28,51,23,,30,50,34,15,33,66,47,,,,62,,,47,,,45,,24,48,50,4,Bergwijkdreef,51
5147,49,18,,46,,,,,61,,,51,51,,,,,79,,,56,,,49,,,,50,4,Bergwijkdreef,39
5148,36,31,,28,8,34,20,38,30,49,22,41,,37,,,,,,32,,36,,,25,,,50,4,Bergwijkdreef,30
5163,42,49,25,44,23,48,41,53,37,49,45,49,43,43,47,48,,45,41,49,52,38,38,46,44,32,26,50,3,Daalwijkdreef,79
5164,46,33,53,49,43,46,46,41,47,60,51,62,50,46,49,50,55,47,36,49,46,,,50,61,,54,50,3,Daalwijkdreef,115
5165,49,18,,46,,,,,61,,,52,51,,,,,71,,,56,,,45,,,,50,4,Bergwijkdreef,39
5166,51,52,,36,58,50,45,56,56,57,48,47,,50,,,,,,57,,32,,,,,,50,4,Bergwijkdreef,29
5167,49,51,,36,58,48,47,55,64,50,47,47,,50,,,,,,56,,35,,,,,,50,4,Bergwijkdreef,28
5168,50,30,,54,,,,,61,,,54,52,,,,,3,,,56,,,44,,,,50,4,Bergwijkdreef,36
5169,52,51,,40,58,52,48,60,50,60,48,47,,49,,,,,,62,,1,,,,,,50,4,Bergwijkdreef,29
5170,43,4,,56,,,,,61,,,56,55,49,,,,10,,,56,,,48,,,43,50,4,Bergwijkdreef,38
5171,49,47,,30,58,54,58,49,48,60,46,46,,51,,,,,,65,,40,,,,,7,50,4,Bergwijkdreef,28
5172,62,65,59,61,67,60,64,64,72,63,63,62,65,63,59,64,58,70,61,56,63,56,62,58,61,63,,70,3,AnonymousRoadnl13153819,101
5173,71,73,71,72,73,70,73,76,73,81,71,78,75,72,67,77,71,88,79,74,78,72,91,84,80,72,,70,2,Gooiseweg,369
5174,70,71,68,71,73,66,75,68,79,69,66,74,64,72,71,66,72,67,68,73,79,71,75,81,72,67,66,70,2,Gooiseweg,404
5177,70,71,68,72,72,66,77,68,79,67,66,75,64,72,72,66,68,68,68,69,79,71,75,81,72,67,66,70,2,Gooiseweg,404
5178,73,73,77,77,71,85,74,76,90,81,72,79,72,75,74,87,73,89,77,76,87,79,95,86,97,73,,70,2,Gooiseweg,268
5179,69,71,68,72,72,66,77,68,79,69,66,74,64,72,72,66,72,68,68,69,79,71,75,81,72,67,66,70,2,Gooiseweg,404
5183,36,,,37,45,35,23,14,33,25,26,26,,26,45,,,,36,,23,,,,,,39,50,4,Dubbelinkdreef,18
5184,35,,9,,,,,,,,,,,34,43,,32,,,,,,,,,,,50,4,Dubbelinkdreef,14
5192,52,,,44,,,,,47,,47,59,,53,56,,58,,50,,,52,,,57,,,50,4,Dubbelinkdreef,31
5195,44,,48,61,,,23,47,,,,48,,,63,46,,,44,,47,,,,,,53,50,4,Dubbelinkdreef,65
